Serial Number,List Year,Date Recorded,Town,Address,Assessed Value,Sale Amount,Sales Ratio,Property Type,Residential Type,Non Use Code,Assessor Remarks,OPM remarks,Location
110049,2011,04/30/2012,Salisbury,23 RAVINE RIDGE RD,375000.0,325000.0,1.153846154,Single Family,Single Family,18 - In Lieu Of Foreclosure,NaN,NaN,POINT (-73.42494 42.04924)
110051,2011,11/22/2011,Branford,214 THIMBLE ISLANDS RD,257400.0,555000.0,0.463783784,Single Family,Single Family,NaN,NaN,NaN,NaN
110052,2011,05/21/2012,Brooklyn,356 SOUTH ST,97800.0,89900.0,1.087875417,Single Family,Single Family,NaN,NaN,NaN,NaN
110056,2011,11/16/2011,West Haven,248 WILLIAM ST,115500.0,144500.0,0.799307958,Single Family,Single Family,NaN,NaN,NaN,NaN
110057,2011,10/18/2011,Waterbury,171 MONTOE RD,145950.0,175000.0,0.834,Two Family,Two Family,NaN,NaN,NaN,NaN
110061,2011,12/08/2011,Berlin,430 NORTON RD,138300.0,8000.0,17.2875,NaN,NaN,06 - Portion of Property,NaN,NaN,NaN
110062,2011,05/30/2012,Redding,106 PEACEABLE ST,458500.0,415000.0,1.104819277,Condo,Condo,NaN,NaN,NaN,NaN
110065,2011,02/15/2012,Windham,30 LONG DR,17640.0,7000.0,2.52,Single Family,Single Family,25 - Other,RE-SALE OF TAX SALE,NaN,NaN
110065,2011,11/16/2011,Greenwich,"84 BUTTERNUT HOLLOW ROAD, GREE",1278130.0,6300000.0,0.202877778,Single Family,Single Family,07 - Change in Property,11-1262,NaN,NaN
110065,2011,12/19/2011,New Milford,6 THOMAS LN,110460.0,70000.0,1.578,Single Family,Single Family,25 - Other,SALES RATIO,NaN,NaN
110072,2011,07/24/2012,Litchfield,240 OLD MT TOM,491050.0,735000.0,0.668095238,Single Family,Single Family,25 - Other,MULTIPLE PARCEL SALE,NaN,NaN
110074,2011,02/28/2012,Guilford,2601 BOSTON POST RD,217970.0,264280.0,0.824769184,Single Family,Single Family,14 - Foreclosure,N14,NaN,NaN
110076,2011,04/26/2012,Old Lyme,2 KATHERINE RD,183100.0,120000.0,1.525833333,Single Family,Single Family,08 - Part Interest,SOLD TO SINGLE PARTY/2 TRUSTS,NaN,NaN
110079,2011,04/30/2012,Mansfield,38 WOODMONT DR,168840.0,229900.0,0.734406264,Single Family,Single Family,NaN,TRUSTEES DEED,NaN,NaN
110081,2011,12/28/2011,Torrington,141 CIDER MILL CROSSING,131820.0,279000.0,0.472473118,Single Family,Single Family,07 - Change in Property,NO CO; 69% COMPLETE,NaN,NaN
110083,2011,07/30/2012,Haddam,380 POKORNY RD,315000.0,377500.0,0.834437086,Single Family,Single Family,NaN,NaN,NaN,NaN
110083,2011,12/12/2011,Farmington,95 MALLARD DR,115910.0,60000.0,1.931833333,Condo,Condo,01 - Family,NaN,NaN,POINT (-72.88137 41.76423)
110088,2011,09/04/2012,Brooklyn,31 SOUTH ST,43300.0,35000.0,1.237142857,NaN,NaN,NaN,NaN,NaN,NaN
110094,2011,04/03/2012,Bethel,11 WOOSTER STREET,225900.0,220000.0,1.026818182,Two Family,Two Family,25 - Other,NOT VALID PER TOWN SITE - CODE 25,NaN,NaN
110095,2011,03/09/2012,Rocky Hill,38 LOCUST CIRCLE,80780.0,74000.0,1.091621622,Condo,Condo,14 - Foreclosure,SALE OF FORECLOSURE,NaN,NaN
110095,2011,05/31/2012,Tolland,37 CENTER ROAD,205400.0,275575.0,0.74535063,Single Family,Single Family,NaN,NaN,NaN,POINT (-72.34475 41.87413)
110095,2011,12/01/2011,Danbury,77 SOUTH ST,289300.0,310000.0,0.933225806,NaN,NaN,NaN,J15259,NaN,NaN
110096,2011,04/10/2012,Old Saybrook,57 SHEFFIELD ST,334000.0,285000.0,1.171929825,Single Family,Single Family,NaN,NaN,NaN,NaN
110097,2011,04/12/2012,Bethel,5 PECK LANE,512580.0,1100000.0,0.465981818,Single Family,Single Family,25 - Other,NOT VALID PER TOWN SITE - CODE 25,NaN,NaN
110097,2011,09/17/2012,Brooklyn,58 JUNIPER WAY,42300.0,238366.0,0.177458195,Single Family,Single Family,07 - Change in Property,NaN,NaN,NaN
110098,2011,06/19/2012,North Branford,41 HIGH POINT DR,178600.0,250000.0,0.7144,Single Family,Single Family,NaN,NaN,NaN,NaN
110100,2011,02/14/2012,Avon,23 CHEPACHET RD ETAL,165790.0,347500.0,0.477093525,Single Family,Single Family,NaN,Sale price includes 120 & 124 Pequot Rd.,NaN,POINT (-72.91856 41.77954)
110108,2011,02/15/2012,Windsor,8 VINLEN DR,124810.0,165000.0,0.756424242,Single Family,Single Family,NaN,NaN,NaN,NaN
110108,2011,07/25/2012,Granby,8 ORCHARD  HILL RD,178430.0,175000.0,1.0196,Single Family,Single Family,NaN,NaN,NaN,NaN
110109,2011,07/06/2012,Old Lyme,72 HAWKS NEST RD,172900.0,260000.0,0.665,Single Family,Single Family,NaN,NaN,NaN,NaN
110115,2011,01/31/2012,Torrington,727 MAIN ST,77500.0,95000.0,0.815789474,Single Family,Single Family,NaN,NaN,NaN,NaN
110116,2011,12/14/2011,Danbury,36 MILL PLAIN RD #309,65200.0,129100.0,0.505034857,NaN,NaN,NaN,E15105-309,NaN,NaN
110117,2011,11/15/2011,Stamford,125 PROSPECT ST #2G,153000.0,137500.0,1.112727273,Condo,Condo,NaN,NaN,NaN,NaN
110121,2011,06/29/2012,Suffield,10 HIGHLAND RIDGE DR,490700.0,585000.0,0.838803419,Single Family,Single Family,25 - Other,"REMORTGAGED, THEN SOLD",NaN,NaN
110125,2011,03/02/2012,Windsor,7 HASKINS RD,204680.0,282946.0,0.723388915,Condo,Condo,NaN,NaN,NaN,POINT (-72.69124 41.88097)
110126,2011,11/16/2011,Waterbury,43 SORREL RD,86510.0,45968.0,1.881961364,Condo,Condo,14 - Foreclosure,NaN,NaN,NaN
110127,2011,07/30/2012,New Fairfield,9 INDIAN HILL LN,234800.0,300000.0,0.782666667,Single Family,Single Family,NaN,NaN,NaN,NaN
110128,2011,08/03/2012,Old Lyme,4 SMITHS NECK RD,406350.0,325000.0,1.250307692,Single Family,Single Family,28 - Use Assessment,NaN,NaN,NaN
110134,2011,04/03/2012,Avon,210 NORTHINGTON DRIVE,685920.0,950000.0,0.722021053,Single Family,Single Family,NaN,NaN,NaN,POINT (-72.90085 41.79701)
110138,2011,05/24/2012,Killingly,548 VALLEY RD,154910.0,58000.0,2.670862069,Single Family,Single Family,15 - Government Agency,NON USE CODE ALSO 14,NaN,NaN
110138,2011,12/13/2011,Hamden,96 DIX ST,101360.0,76000.0,1.333684211,Single Family,Single Family,15 - Government Agency,SALE FROM  GOVERNMENT AGENCY,NaN,NaN
110140,2011,05/16/2012,Cheshire,544 OAK AVE,132170.0,180000.0,0.734277778,Condo,Condo,NaN,NaN,NaN,NaN
110146,2011,12/28/2011,New Britain,46 VICTORIA RD,117250.0,35535.0,3.29956381,Two Family,Two Family,15 - Government Agency,NaN,NaN,NaN
110147,2011,07/31/2012,Tolland,33 MERLOT WAY,227300.0,295000.0,0.770508475,Single Family,Single Family,NaN,NaN,NaN,NaN
110148,2011,05/22/2012,Guilford,24 GRANITE RD,128800.0,144000.0,0.894444444,Condo,Condo,NaN,NaN,NaN,NaN
110150,2011,12/29/2011,Southington,72 BEECHWOOD DR,191170.0,305000.0,0.626786885,Single Family,Single Family,NaN,NaN,NaN,NaN
110153,2011,05/25/2012,Cheshire,422 NORTH BROOKSVALE RD,166090.0,210500.0,0.789026128,Single Family,Single Family,14 - Foreclosure,NaN,NaN,NaN
110156,2011,07/13/2012,Clinton,54 PLEASANT VALLEY RD,276300.0,368000.0,0.750815217,Single Family,Single Family,NaN,NaN,NaN,NaN
110157,2011,05/15/2012,Stonington,466 LIBERTY ST,385100.0,565326.0,0.681199874,NaN,NaN,03 - Inter Corporation,NaN,NaN,NaN
110158,2011,01/05/2012,New Britain,247 GLEN ST,113470.0,129000.0,0.879612403,Two Family,Two Family,NaN,NaN,NaN,NaN
110162,2011,06/29/2012,Bethel,113 WALNUT HILL ROAD,385140.0,420000.0,0.917,Single Family,Single Family,NaN,NaN,NaN,NaN
110170,2011,05/01/2012,Newtown,20 PALESTINE ROAD,462980.0,585000.0,0.791418803,Single Family,Single Family,NaN,NaN,NaN,NaN
110171,2011,07/26/2012,Bethel,10 APOLLO ROAD,376570.0,390000.0,0.965564103,Single Family,Single Family,NaN,NaN,NaN,POINT (-73.41594 41.38572)
110174,2011,03/20/2012,Farmington,3 GATESHEAD WAY,355180.0,835000.0,0.425365269,Single Family,Single Family,07 - Change in Property,NaN,NaN,NaN
110181,2011,08/27/2012,Clinton,41 HURD BRIDGE RD,187200.0,319000.0,0.586833856,Single Family,Single Family,NaN,NaN,NaN,NaN
110183,2011,07/18/2012,Killingly,58 EAST FRANKLIN ST,112910.0,117000.0,0.965042735,Single Family,Single Family,NaN,NaN,NaN,NaN
110184,2011,09/26/2012,Ledyard,357 PUMPKIN HILL RD,185010.0,229000.0,0.80790393,Single Family,Single Family,NaN,NaN,NaN,NaN
110198,2011,09/21/2012,Suffield,1389 N GRAND ST,212940.0,134000.0,1.589104478,Single Family,Single Family,14 - Foreclosure,SOLD BY FANNIE MAE,NaN,NaN
110199,2011,09/17/2012,Clinton,27 MAPLEWOOD DR,167700.0,248500.0,0.674849095,Single Family,Single Family,NaN,NaN,NaN,NaN
110207,2011,05/15/2012,Branford,50 GROVE ST,154700.0,78000.0,1.983333333,Single Family,Single Family,07 - Change in Property,PER ATTY-HOUSE IN VERY POOR SHAPE NEEDS TOTAL REHAB,NaN,POINT (-72.83998 41.26229)
110207,2011,06/19/2012,Avon,44 BUCKINGHAM ROAD,410710.0,530000.0,0.774924528,Single Family,Single Family,NaN,NaN,NaN,NaN
110212,2011,05/23/2012,Branford,145 AUSTIN RYER LA,112900.0,172000.0,0.656395349,Condo,Condo,NaN,NaN,NaN,NaN
110215,2011,06/13/2012,Waterford,8 FIFTH AVE,219080.0,157500.0,1.390984127,Single Family,Single Family,14 - Foreclosure,NaN,NaN,NaN
110216,2011,01/10/2012,New Haven,24 HILLTOP ROAD,55370.0,72000.0,0.769027778,Two Family,Two Family,NaN,NaN,NaN,POINT (-72.97051 41.33652)
110217,2011,08/31/2012,Rocky Hill,145 PARSONAGE STREET,233940.0,258500.0,0.904990329,Two Family,Two Family,NaN,NaN,NaN,NaN
110218,2011,04/26/2012,West Haven,5 TREAT ST #01A,63280.0,46000.0,1.375652174,Condo,Condo,14 - Foreclosure,NaN,NaN,POINT (-72.96388 41.28368)
110221,2011,07/03/2012,New Canaan,152 MILLPORT AVENUE,480270.0,577000.0,0.832357019,Single Family,Single Family,NaN,NaN,NaN,NaN
110223,2011,12/14/2011,Waterbury,157 SOUTHWIND RD,235130.0,241000.0,0.975643154,Single Family,Single Family,NaN,NaN,NaN,NaN
110224,2011,07/18/2012,Stonington,213 LONG WHARF RD,469800.0,510000.0,0.921176471,Single Family,Single Family,NaN,NaN,NaN,NaN
110225,2011,07/02/2012,Avon,26 BRIAN LANE,527860.0,672000.0,0.785505952,Single Family,Single Family,NaN,NaN,NaN,NaN
110228,2011,02/29/2012,New Britain,173 BROAD ST,178850.0,90000.0,1.987222222,NaN,NaN,01 - Family,NaN,NaN,POINT (-72.7901 41.67298)
110230,2011,01/24/2012,New Haven,"68 BARNES AVE,UNIT B-2",30030.0,45000.0,0.667333333,Condo,Condo,NaN,NaN,NaN,NaN
110230,2011,06/04/2012,Branford,277 THIMBLE ISLANDS RD,659800.0,759000.0,0.869301713,Single Family,Single Family,25 - Other,PURCHASED WITH ANOTHER PARCEL ASSMT 13000,NaN,NaN
110231,2011,06/04/2012,Branford,9 PENT RD,166200.0,205000.0,0.810731707,Single Family,Single Family,NaN,NaN,NaN,NaN
110231,2011,12/21/2011,Stamford,"566 NEWFIELD AVE., # 5",308920.0,405000.0,0.762765432,Condo,Condo,NaN,NaN,NaN,NaN
110234,2011,07/09/2012,Avon,56 WESTLAND ROAD,667420.0,885000.0,0.754146893,Single Family,Single Family,NaN,NaN,NaN,NaN
110238,2011,01/26/2012,New Haven,95 AUDUBON ST UNIT 322,268940.0,318000.0,0.84572327,Condo,Condo,NaN,"CHANGE SALE PRICE FROM $268,940 TO $318,000 PER VISION",NaN,NaN
110241,2011,02/24/2012,Hamden,3043 WHITNEY AVE,184240.0,450000.0,0.409422222,Two Family,Two Family,25 - Other,GRANTEE (Q UNIV) OWNS ABUTTING PROPERTY,NaN,NaN
110242,2011,09/28/2012,Old Saybrook,38 CLEARWATER RD,347100.0,330000.0,1.051818182,Single Family,Single Family,NaN,NaN,NaN,NaN
110247,2011,07/12/2012,Newtown,53 CHARTER RIDGE DRIVE,479370.0,560000.0,0.856017857,Single Family,Single Family,NaN,NaN,NaN,NaN
110257,2011,07/31/2012,Avon,75 COTSWOLD WAY,332120.0,439000.0,0.756537585,Single Family,Single Family,NaN,NaN,NaN,NaN
110260,2011,06/13/2012,Naugatuck,16 MEADOWBROOK PL,241310.0,157250.0,1.534562798,Single Family,Single Family,25 - Other,SALE OF FORECLOSED PROPERTY,NaN,NaN
110267,2011,03/12/2012,Hamden,104 SHEPARD AVE U104,128590.0,135000.0,0.952518519,Condo,Condo,25 - Other,LOW SALES PRICE,NaN,NaN
110268,2011,07/31/2012,Windsor,1 TARGETING CENTRE,6804770.0,12158000.0,0.559694851,NaN,NaN,NaN,NaN,NaN,NaN
110269,2011,07/31/2012,New Milford,163 ASPETUCK VILLAGE,60760.0,75000.0,0.810133333,Condo,Condo,25 - Other,SALES RATIO,NaN,POINT (-73.42073 41.5876)
110273,2011,08/02/2012,Windsor,25 SCARLET LN,207270.0,270000.0,0.767666667,Condo,Condo,NaN,NaN,NaN,NaN
110288,2011,08/22/2012,Avon,36 INDIAN PIPE TRAIL,409040.0,605000.0,0.676099174,Single Family,Single Family,NaN,NaN,NaN,NaN
110289,2011,01/19/2012,Stamford,12 MANOR STREET,438180.0,240000.0,1.82575,Single Family,Single Family,25 - Other,Short Sale,NaN,NaN
110292,2011,03/15/2012,Danbury,24 CORNELL RD,172700.0,205000.0,0.842439024,Single Family,Single Family,NaN,H08074,NaN,NaN
110293,2011,02/03/2012,Norwalk,106 GREGORY BLVD,402290.0,428000.0,0.939929907,Single Family,Single Family,NaN,NaN,NaN,NaN
110294,2011,03/06/2012,New Haven,22 ELLSWORTH AVENUE,96320.0,34000.0,2.832941176,Three Family,Three Family,25 - Other,BELOW MARKET,NaN,NaN
110301,2011,05/24/2012,Wallingford,40 WESTERN SANDS,37900.0,45000.0,0.842222222,Single Family,Single Family,NaN,NaN,NaN,NaN
110301,2011,08/27/2012,Windsor,8 SCARBOROUGH RD,137760.0,145000.0,0.950068966,Single Family,Single Family,18 - In Lieu Of Foreclosure,NaN,NaN,POINT (-72.65616 41.8309)
110304,2011,08/27/2012,New Canaan,179 SOUTH AVE #14 & G35,683200.0,1040000.0,0.656923077,Condo,Condo,25 - Other,Sale includes 2 parcels. Condo unit and garage unit,NaN,NaN
110306,2011,03/19/2012,Danbury,48 SLEEPY HOLLOW DR,205600.0,250000.0,0.8224,Single Family,Single Family,NaN,G13127,NaN,POINT (-73.4699 41.39995)
110306,2011,05/29/2012,Wallingford,15-1 ST ANDREWS CIR,205000.0,325000.0,0.630769231,Condo,Condo,NaN,CONDO GARAGE 4100,NaN,NaN
110315,2011,04/30/2012,Bristol,49 NORTHMONT RD EXT,182140.0,210000.0,0.867333333,Single Family,Single Family,NaN,NaN,NaN,NaN
110316,2011,06/25/2012,West Haven,509 CAMPBELL AVE,431970.0,250000.0,1.72788,NaN,NaN,03 - Inter Corporation,NaN,NaN,NaN
110325,2011,09/25/2012,Waterford,64 SCOTCH CAP RD #141,192500.0,199900.0,0.962981491,Condo,Condo,NaN,NaN,NaN,NaN
110332,2011,08/23/2012,Branford,106 SUNSET BEACH RD,504400.0,125000.0,4.0352,Single Family,Single Family,08 - Part Interest,NaN,NaN,NaN
110337,2011,06/29/2012,Middletown,33 INVERNESS LA,95670.0,45000.0,2.126,Single Family,Single Family,14 - Foreclosure,NaN,NaN,NaN
110337,2011,08/28/2012,Branford,279 PINE ORCHARD RD,86800.0,85000.0,1.021176471,NaN,NaN,06 - Portion of Property,TO BE SPLIT,NaN,NaN
110340,2011,04/25/2012,Hamden,79 TOWNE HOUSE RD,106120.0,96000.0,1.105416667,Condo,Condo,14 - Foreclosure,BANK SALE,NaN,NaN
110340,2011,06/01/2012,Middletown,111 MARGARITE RD,160180.0,65000.0,2.464307692,Single Family,Single Family,25 - Other,ESTATE SALE BELOW MARKET VALUE,NaN,NaN
110351,2011,12/29/2011,Bridgeport,127 ENGLEWOOD AVE,192100.0,130000.0,1.477692308,Single Family,Single Family,NaN,NaN,NaN,NaN
110352,2011,04/17/2012,Greenwich,"60 EAST ELM STREET, GREENWICH,",2442930.0,3600000.0,0.678591667,Single Family,Single Family,NaN,01-1640/s,NaN,NaN
110368,2011,05/04/2012,Hamden,82 WALTER LA,149170.0,175000.0,0.8524,Single Family,Single Family,NaN,NaN,NaN,NaN
110380,2011,07/02/2012,Wallingford,337 WARD ST,150700.0,196000.0,0.768877551,Single Family,Single Family,NaN,NaN,NaN,NaN
110383,2011,04/18/2012,New Haven,306 FRONT STREET,151970.0,250000.0,0.60788,Single Family,Single Family,NaN,NaN,NaN,NaN
110385,2011,01/27/2012,Waterbury,300 ORANGE ST,113410.0,13000.0,8.723846154,Three Family,Three Family,25 - Other,RATIO TOO HIGH,NaN,NaN
110389,2011,09/26/2012,Norwich,65 SACHEM ST,145000.0,176000.0,0.823863636,NaN,NaN,NaN,NaN,NaN,NaN
110390,2011,02/21/2012,Stamford,"25 ADAMS AVE., UT 315",283610.0,355000.0,0.798901408,Condo,Condo,NaN,NaN,NaN,NaN
110400,2011,08/31/2012,Farmington,12 MALS WAY,416120.0,595000.0,0.699361345,Single Family,Single Family,NaN,NaN,NaN,POINT (-72.87823 41.74702)
110422,2011,03/01/2012,Stamford,305 GUINEA ROAD,669050.0,765000.0,0.874575163,Single Family,Single Family,NaN,NaN,NaN,POINT (-73.5956 41.09611)
110422,2011,04/17/2012,Norwalk,4 RIVERWALK LN,483630.0,625000.0,0.773808,Single Family,Single Family,NaN,NaN,NaN,POINT (-73.45516 41.09764)
110423,2011,07/27/2012,Wallingford,28 APPLE TREE LN,150300.0,212000.0,0.708962264,Single Family,Single Family,NaN,NaN,NaN,NaN
110431,2011,09/06/2012,Westport,10 COMPO HILL AVE,883700.0,1695750.0,0.521126345,Single Family,Single Family,NaN,NaN,NaN,NaN
110435,2011,09/18/2012,West Haven,71 SMITH ST,199500.0,160000.0,1.246875,Three Family,Three Family,14 - Foreclosure,NaN,NaN,NaN
110448,2011,05/23/2012,New Haven,65 CLEVELAND ROAD,196140.0,352000.0,0.557215909,Single Family,Single Family,NaN,NaN,NaN,NaN
110459,2011,02/21/2012,Waterbury,4 GRANITE ST,116050.0,60000.0,1.934166667,Four Family,Four Family,25 - Other,SHORT SALE,NaN,NaN
110461,2011,08/27/2012,Wallingford,765 CENTER ST,169200.0,230000.0,0.735652174,Single Family,Single Family,NaN,NaN,NaN,NaN
110462,2011,03/15/2012,Stamford,43 PELLOM PLACE,364840.0,329000.0,1.10893617,Single Family,Single Family,NaN,NaN,NaN,NaN
110475,2011,07/09/2012,Bristol,179 SIMPKINS DR,155890.0,175000.0,0.8908,Single Family,Single Family,NaN,NaN,NaN,POINT (-72.93224 41.70925)
110477,2011,02/01/2012,Bridgeport,25D NOB HILL CIRCLE UNIT 104D,71190.0,49000.0,1.452857143,Condo,Condo,11 - Court Order,EXECUTOR'S DEED,NaN,POINT (-73.17389 41.20883)
110499,2011,02/08/2012,Bridgeport,1048 WILLIAM ST,144250.0,80000.0,1.803125,Two Family,Two Family,25 - Other,DISTRESS SALE,NaN,NaN
110506,2011,07/31/2012,New Britain,90 SPRING ST,54670.0,26000.0,2.102692308,NaN,NaN,16 - Charitable Group,NaN,NaN,NaN
110533,2011,06/20/2012,Greenwich,"14 INDIAN CHASE DRIVE GRW,CT 0",1445780.0,2420000.0,0.597429752,Single Family,Single Family,NaN,02-1239,NaN,NaN
110564,2011,06/08/2012,Norwalk,75 LEDGEBROOK DR 14/09,312900.0,330000.0,0.948181818,Condo,Condo,NaN,NaN,NaN,NaN
110576,2011,06/12/2012,Norwalk,48 DRY HILL RD,512330.0,475000.0,1.078589474,Single Family,Single Family,NaN,NaN,NaN,NaN
110608,2011,04/23/2012,Stamford,85 CAMP AVENUE # 5C,369570.0,426000.0,0.867535211,Condo,Condo,NaN,NaN,NaN,NaN
110612,2011,07/13/2012,Greenwich,"50 BUSH AVENUE,GRW,CT 06830",2435160.0,5500000.0,0.442756364,Single Family,Single Family,NaN,02-1171/s,NaN,NaN
110626,2011,04/05/2012,Waterbury,286 RAYMOND ST,97120.0,107900.0,0.900092678,Single Family,Single Family,NaN,NaN,NaN,NaN
110632,2011,06/25/2012,New Haven,16 CASSIUS STREET,69720.0,110000.0,0.633818182,Two Family,Two Family,NaN,NaN,NaN,NaN
110656,2011,12/13/2011,Meriden,1904 WINDING BROOK,119490.0,176000.0,0.678920455,Condo,Condo,NaN,NaN,NaN,NaN
110668,2011,05/08/2012,Stamford,11 WAVERLY PLACE,335280.0,191575.0,1.750123972,Two Family,Two Family,14 - Foreclosure,SALE OF A FORECLOSED PARCEL,NaN,NaN
110674,2011,09/14/2012,Hamden,47 SHERMAN LA D4,144200.0,151000.0,0.954966887,Condo,Condo,NaN,NaN,NaN,NaN
110686,2011,08/23/2012,Cromwell,13 MEADOW ROAD,309880.0,390880.0,0.792775276,Single Family,Single Family,NaN,NaN,NaN,NaN
110703,2011,01/10/2012,Meriden,6008 LAKE RIDGE,89670.0,118000.0,0.759915254,Condo,Condo,07 - Change in Property,NaN,NaN,NaN
110703,2011,09/21/2012,Cromwell,30 SEBETHE DRIVE,636490.0,880480.0,0.722889787,NaN,NaN,NaN,NaN,NaN,NaN
110705,2011,07/17/2012,Norwalk,20 FITCH ST,732060.0,750000.0,0.97608,NaN,NaN,NaN,NaN,NaN,NaN
110721,2011,05/23/2012,Stamford,0 WIRE MILL ROAD,429730.0,338000.0,1.271390533,Single Family,Single Family,25 - Other,SHORT SALE,NaN,NaN
110726,2011,11/01/2011,Stratford,271 BOOTH ST,168560.0,235000.0,0.717276596,Single Family,Single Family,NaN,NaN,NaN,POINT (-73.13955 41.19716)
110730,2011,04/10/2012,Bridgeport,284 GRANFIELD AVE,115590.0,130000.0,0.889153846,Single Family,Single Family,NaN,NaN,NaN,POINT (-73.16021 41.19637)
110730,2011,05/08/2012,Waterbury,119 TAFT POINT #3,136970.0,10000.0,13.697,Condo,Condo,25 - Other,SHORT SALE,NaN,POINT (-73.06941 41.52372)
110732,2011,02/09/2012,Meriden,25 FAIRMOUNT AVE,92400.0,120000.0,0.77,Single Family,Single Family,NaN,NaN,NaN,NaN
110748,2011,07/26/2012,Norwalk,9 PARALLEL ST,273630.0,139000.0,1.968561151,Single Family,Single Family,14 - Foreclosure,NaN,NaN,NaN
110768,2011,03/12/2012,Meriden,108 CROWN VLG,22960.0,20000.0,1.148,Condo,Condo,25 - Other,estate sale to property manager,NaN,NaN
110777,2011,11/30/2011,Stratford,437 WOODSTOCK AVE,177590.0,241000.0,0.736887967,Single Family,Single Family,NaN,NaN,NaN,NaN
110792,2011,09/07/2012,Greenwich,100 MASON STREET /71 LEWIS STR,5023970.0,5850000.0,0.858798291,NaN,NaN,NaN,01-1875/s & 01-1952/s,NaN,POINT (-73.62433 41.02939)
110824,2011,07/26/2012,New Haven,1423 QUINNIPIAC AVE 117,55440.0,51000.0,1.087058824,Two Family,Two Family,NaN,"CHANGE ASSESS FROM $156,590 TO $55440 AND SALE PRICE FROM $265,000 TO $51,000 PER VISION",NaN,NaN
110831,2011,08/02/2012,Norwalk,71 AIKEN ST I/1,264250.0,290000.0,0.911206897,Condo,Condo,NaN,NaN,NaN,NaN
110840,2011,04/27/2012,Meriden,15 COE ST,132230.0,100000.0,1.3223,Two Family,Two Family,14 - Foreclosure,NaN,NaN,NaN
110852,2011,05/21/2012,Norwalk,25 CHESTNUT ST 4A,148750.0,162500.0,0.915384615,Condo,Condo,NaN,NaN,NaN,NaN
110862,2011,06/18/2012,Waterbury,48 TAYLOR ST,110480.0,12650.0,8.733596838,Three Family,Three Family,14 - Foreclosure,NaN,NaN,POINT (-73.02707 41.55454)
110862,2011,08/09/2012,New Haven,56 MAIN STREET ANNEX,251510.0,225000.0,1.117822222,NaN,NaN,25 - Other,BELOW  MARKET,NaN,NaN
110878,2011,06/21/2012,Waterbury,16 ARNOLD ST,173980.0,200000.0,0.8699,Single Family,Single Family,NaN,NaN,NaN,NaN
110944,2011,07/03/2012,Stamford,36 HOLCOMB AVENUE,323190.0,350000.0,0.9234,Single Family,Single Family,NaN,NaN,NaN,NaN
110966,2011,07/11/2012,Stamford,1 SOUTHFIELD AVENUE # 314,83830.0,140000.0,0.598785714,Condo,Condo,NaN,NaN,NaN,POINT (-73.54806 41.04013)
110996,2011,04/17/2012,Stratford,40 ROCKWELL AVE,119630.0,125000.0,0.95704,Single Family,Single Family,25 - Other,ESTATE SALE,NaN,NaN
111054,2011,08/06/2012,Stamford,1088 EAST MAIN STREET #6B4,170790.0,129000.0,1.323953488,Condo,Condo,NaN,NaN,NaN,NaN
111055,2011,06/20/2012,Bridgeport,44 ELMWOOD PLACE,175830.0,50000.0,3.5166,Single Family,Single Family,25 - Other,SOLD BELOW MARKET VALUE,NaN,NaN
111100,2011,06/15/2012,Stratford,35 ST ANDREW ST,152580.0,128000.0,1.19203125,Single Family,Single Family,14 - Foreclosure,NaN,NaN,NaN
111114,2011,08/22/2012,Waterbury,1380 BANK ST,177810.0,210000.0,0.846714286,NaN,NaN,NaN,NaN,NaN,NaN
111136,2011,08/24/2012,Stamford,28 CRESCENT STREET # 2,201990.0,250000.0,0.80796,Condo,Condo,NaN,NaN,NaN,NaN
111139,2011,08/29/2012,Waterbury,6 OVER ST,94330.0,97000.0,0.972474227,Single Family,Single Family,25 - Other,ESTATE SALE,NaN,POINT (-73.07222 41.57605)
111253,2011,08/02/2012,Stratford,7365 MAIN ST #12,171570.0,230000.0,0.745956522,NaN,NaN,NaN,NaN,NaN,NaN
111269,2011,08/10/2012,Stratford,29 ELK TER,188000.0,235000.0,0.8,Single Family,Single Family,14 - Foreclosure,NaN,NaN,NaN
