heat,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12
60.872114837523974,nominal4,nominal20,nominal23,1698,83.99936185136356,80.0,4,105,139,17.118504188257106,3995
60.47722978405617,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,17.382293200739912,4000
60.905518963498544,nominal4,nominal20,nominal24,1685,84.07969121630887,80.0,3,105,140,16.93547426791271,3998
61.19,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,17.0,4000
60.230000000000004,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,13.0,4500
60.230000000000004,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,13.0,4500
61.735,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,13.0,4500
63.28725922990613,nominal4,nominal20,nominal22,1693,83.9150657760677,80.0,3,105,140,12.959696084721585,4492
63.61,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,13.0,4500
63.66,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,14.0,4500
63.06492180137683,nominal4,nominal20,nominal22,1865,92.50197182503682,80.0,4,105,139,13.930150458167244,4496
63.71610407206768,nominal4,nominal20,nominal23,1860,92.51946618946255,80.0,4,105,140,14.005097689839904,4484
63.39983852601506,nominal4,nominal20,nominal24,1857,92.39703799524511,80.0,3,105,140,13.862646175544866,4496
63.99488292906256,nominal4,nominal20,nominal22,1859,92.32385635302359,80.0,4,105,140,14.038916983096467,4506
66.38,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,14.0,4500
64.14,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,14.0,4500
64.14,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,14.0,4500
62.385000000000005,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,14.0,4500
63.91511140410497,nominal4,nominal20,nominal22,1692,84.07743850723601,80.0,4,105,139,13.777658193321438,4494
64.03561807742634,nominal4,nominal20,nominal22,1853,92.48146565335622,80.0,4,105,140,17.156572757465398,3992
63.8865566688603,nominal4,nominal20,nominal22,1848,92.3207977034612,80.0,4,105,140,16.967910047260442,4003
64.19011874400212,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,17.017927245057553,4000
64.25,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,17.0,4000
64.4303111724646,nominal4,nominal20,nominal22,1862,92.40091402047524,80.0,3,105,139,17.030527793318296,3994
67.53316489311041,nominal4,nominal20,nominal22,1854,92.52486765480613,80.0,4,105,139,14.844879189819196,4501
67.65478408578309,nominal4,nominal20,nominal22,1865,92.50046369333806,80.0,4,105,139,15.085160226246737,4501
67.50478032695648,nominal4,nominal20,nominal22,1857,92.41648375902551,80.0,3,105,139,15.011872045455126,4501
67.27089534613076,nominal4,nominal20,nominal24,1862,92.35746207702924,80.0,3,105,139,14.886808970628,4502
67.51879648691275,nominal4,nominal20,nominal22,1860,92.36045100609455,80.0,4,105,140,14.957404157400754,4502
67.77,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,19.0,4000
68.17968775294135,nominal4,nominal20,nominal22,1691,84.05922490739194,80.0,3,105,140,19.05657525126852,3998
66.37432187077549,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,19.7367692633212,4000
68.06163814092832,nominal4,nominal20,nominal24,1687,84.07483714673369,80.0,3,105,140,19.08024957049084,3996
67.18938641855229,nominal4,nominal20,nominal24,1686,83.94232789627165,80.0,3,105,140,19.006515543086657,3997
64.625,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,14.0,4500
68.74884171891269,nominal4,nominal20,nominal22,1693,83.87558908431508,80.0,4,105,140,13.987886802916094,4495
68.81181217403807,nominal4,nominal20,nominal22,1689,83.94647263691317,80.0,3,105,139,13.86770410682145,4498
68.77047451445577,nominal4,nominal20,nominal24,1683,84.06015738541512,80.0,3,105,139,13.980840338328873,4500
68.54678300285838,nominal4,nominal20,nominal22,1692,84.02911163220791,80.0,4,105,140,14.020691555114936,4499
71.25448630582906,nominal4,nominal20,nominal24,1857,92.30118719717278,80.0,4,105,139,16.14942420537697,4494
71.7843626408172,nominal4,nominal20,nominal24,1852,92.3871727722773,80.0,4,105,140,16.108098003658675,4496
71.9274412402708,nominal4,nominal20,nominal22,1854,92.38027918454041,80.0,3,105,139,16.03509027102923,4500
71.6,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,16.0,4500
72.08268470250744,nominal4,nominal20,nominal22,1860,92.38980652395857,80.0,4,105,139,15.886620877131051,4497
71.97,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,17.0,4500
72.55253197510288,nominal4,nominal20,nominal24,1687,84.12692803594942,80.0,4,105,139,17.070266440818855,4510
72.62042430064183,nominal4,nominal20,nominal24,1700,84.0129671885632,80.0,3,105,139,17.177271704762006,4497
71.71650660425155,nominal4,nominal20,nominal24,1690,83.99942719636242,80.0,4,105,139,17.0081022328931,4497
71.55769615178568,nominal4,nominal20,nominal23,1696,84.01247512275592,80.0,3,105,140,17.033732955731686,4489
75.08661184525333,nominal4,nominal20,nominal22,1863,92.33693945829036,80.0,3,105,140,16.945530526484152,4495
75.73294719524132,nominal4,nominal20,nominal22,1859,92.51442584672058,80.0,4,105,139,16.99642862116568,4500
75.89481555283905,nominal4,nominal20,nominal22,1860,92.37669787886944,80.0,3,105,139,17.089158806817572,4501
75.69834840461202,nominal4,nominal20,nominal22,1850,92.49529137512894,80.0,4,105,139,17.024370672804967,4501
75.69795876507217,nominal4,nominal20,nominal22,1859,92.39980660301488,80.0,4,105,140,17.04134346228949,4499
75.3979422031178,nominal4,nominal20,nominal22,1685,84.0145666016106,80.0,3,105,140,18.075830321416998,4493
75.75,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,18.0,4500
74.57738985808938,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,18.81727538289546,4500
75.74998683072032,nominal4,nominal20,nominal23,1687,84.11739789499968,80.0,4,105,139,17.93456153607654,4500
75.47613850903204,nominal4,nominal20,nominal22,1697,83.9675993794131,80.0,3,105,139,18.06681393318058,4492
79.65099404033994,nominal4,nominal20,nominal23,1854,92.50058911563806,80.0,4,105,139,17.987558131359048,4498
79.26864110763513,nominal4,nominal20,nominal22,1863,92.41227382002279,80.0,4,105,140,18.017012642738035,4500
79.87282194352822,nominal4,nominal20,nominal23,1866,92.37431942296823,80.0,3,105,139,17.94867905629128,4496
79.23756594515187,nominal4,nominal20,nominal22,1852,92.42784067326748,80.0,4,105,140,18.009979616059507,4501
79.48760918038674,nominal4,nominal20,nominal24,1858,92.43584772524238,80.0,4,105,139,18.070482813483885,4509
82.617056197836,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,19.408836012255335,4500
83.6125146374379,nominal4,nominal20,nominal22,1854,92.33118576200128,80.0,4,105,140,19.02658104999136,4505
83.51,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,19.0,4500
83.57669469418487,nominal4,nominal20,nominal24,1856,92.43671346597412,80.0,3,105,139,19.12604298220049,4499
83.89862355834055,nominal4,nominal20,nominal24,1850,92.38888876592961,80.0,4,105,140,19.181959692908574,4503
4.373636851489564,nominal4,nominal20,nominal24,1688,84.05183125748322,80.0,4,105,140,2.996843300204272,999
4.49,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,3.0,1000
4.520007818203912,nominal4,nominal20,nominal23,1690,84.05157466746334,80.0,4,105,140,2.9357550877454655,1002
4.49,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,3.0,1000
4.4976780150276525,nominal4,nominal20,nominal24,1690,83.92731062653168,80.0,4,105,140,2.9785595151541315,999
4.6631453700151315,nominal4,nominal20,nominal24,1688,83.96206235000693,80.0,4,105,140,3.1584004049844054,103
4.6,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,3.0,100
4.625,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,3.0,100
4.510120789929141,nominal4,nominal20,nominal23,1686,84.05218884104472,80.0,4,105,140,3.1092860638373057,75
4.599224277590562,nominal4,nominal20,nominal22,1689,84.0044939995832,80.0,4,105,140,3.0067480006625846,98
4.42041296210346,nominal4,nominal20,nominal23,1687,83.99416276057052,80.0,4,105,140,3.0841777726479656,128
4.493996828130121,nominal4,nominal20,nominal24,1687,83.95729646594367,80.0,4,105,140,2.998227492524992,101
4.65,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,3.0,100
4.587597251767641,nominal4,nominal20,nominal24,1690,83.9007632895598,80.0,4,105,140,3.0049863615593964,104
4.65,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,3.0,100
4.6693051520558955,nominal4,nominal20,nominal23,1688,84.01470276125397,80.0,4,105,140,2.9844743373488227,86
4.729115616705902,nominal4,nominal20,nominal24,1684,83.89918899599347,80.0,4,105,140,2.978805283705094,90
4.65,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,3.0,100
4.65,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,3.0,100
4.625,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,3.0,100
4.71,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,3.0,1000
5.825796050680753,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,3.7802769585180096,1000
4.719083124454492,nominal4,nominal20,nominal22,1857,92.31191495968072,80.0,4,105,140,2.9272373290524283,1011
5.541987875022976,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,3.58180970281327,1000
4.71,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,3.0,1000
4.88,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,3.0,100
4.9483580124726405,nominal4,nominal20,nominal24,1861,92.48721008644854,80.0,4,105,140,3.0144638288648284,93
4.838503128604826,nominal4,nominal20,nominal23,1860,92.48406195238493,80.0,4,105,140,2.8503055456184314,101
4.88,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,3.0,100
4.88,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,3.0,100
5.818341101945858,nominal4,nominal20,nominal24,1689,83.99470878277715,80.0,4,105,140,4.0848393219972365,988
5.79,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,4.0,1000
5.938284172200831,nominal4,nominal20,nominal24,1689,84.01153460485374,80.0,4,105,140,3.938858791125452,1006
5.680496121326673,nominal4,nominal20,nominal24,1692,83.93459010488922,80.0,4,105,140,3.9892908500285844,1008
5.79,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,4.0,1000
5.82517568015738,nominal4,nominal20,nominal24,1690,84.21030891528089,80.0,4,105,140,4.1359752305859585,1008
5.85,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,4.0,1000
5.863568644598062,nominal4,nominal20,nominal24,1687,84.14094713866608,80.0,4,105,140,3.885576592994436,996
5.954702250114775,nominal4,nominal20,nominal24,1689,84.09349002422563,80.0,4,105,140,4.098881850402724,976
5.817105434678462,nominal4,nominal20,nominal24,1689,83.94406336661142,80.0,4,105,140,3.9849300744612135,994
5.958162202097688,nominal4,nominal20,nominal24,1688,84.03321219215333,80.0,4,105,140,3.9466447207709736,108
5.95,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,4.0,100
5.929956765484793,nominal4,nominal20,nominal24,1688,84.00112407376405,80.0,4,105,140,3.958917286718401,91
5.965,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,4.0,100
5.916770245394251,nominal4,nominal20,nominal24,1687,83.84619763722591,80.0,4,105,140,3.8692912453663113,99
5.835663226235053,nominal4,nominal20,nominal22,1688,84.04441939745044,80.0,4,105,140,3.8762241224106235,99
5.793722797887175,nominal4,nominal20,nominal22,1690,83.97263659881648,80.0,4,105,140,4.108449792161279,99
6.001920062143737,nominal4,nominal20,nominal24,1690,83.96643475739164,80.0,4,105,140,3.9408365332299398,99
6.025072820001739,nominal4,nominal20,nominal24,1691,83.98230084484692,80.0,4,105,140,3.844485038777809,91
6.03076000204848,nominal4,nominal20,nominal24,1688,84.07641723905441,80.0,4,105,140,4.054646762493171,99
6.11937837465174,nominal4,nominal20,nominal22,1853,92.35964017815468,80.0,4,105,140,3.9780696979237518,988
6.14,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,4.0,1000
6.14,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,4.0,1000
6.143045484828581,nominal4,nominal20,nominal23,1857,92.42058027435705,80.0,4,105,140,4.16935287343233,989
6.0511381627375025,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,4.070960246915784,1000
6.304661371456415,nominal4,nominal20,nominal24,1858,92.43769620542227,80.0,4,105,140,4.025591148030573,106
6.276158835375565,nominal4,nominal20,nominal24,1857,92.48501341565061,80.0,4,105,140,3.98039104578688,92
6.320769018067292,nominal4,nominal20,nominal24,1857,92.33893945209428,80.0,4,105,140,3.899569000879342,110
6.199046037510709,nominal4,nominal20,nominal24,1858,92.47649015872169,80.0,4,105,140,3.8495945201556556,96
6.133149160169887,nominal4,nominal20,nominal24,1857,92.37169161903154,80.0,4,105,140,3.928719880185623,86
7.0821523546784,nominal4,nominal20,nominal23,1691,83.90856054357374,80.0,4,105,140,5.1656877987722485,1016
7.175,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,5.0,1000
7.224446406377648,nominal4,nominal20,nominal23,1688,83.98727552657213,80.0,4,105,140,5.035197081429609,1012
7.256347490221737,nominal4,nominal20,nominal24,1690,84.1452353916518,80.0,4,105,140,5.071579362009641,1000
7.036163322085059,nominal4,nominal20,nominal22,1690,84.01647755256367,80.0,4,105,140,4.985662673069819,1006
7.248659686910576,nominal4,nominal20,nominal24,1691,83.96948196298803,80.0,4,105,140,4.980276124045943,1008
7.283604095532512,nominal4,nominal20,nominal22,1688,83.96990580672907,80.0,4,105,140,4.750627102369351,984
7.275339283519944,nominal4,nominal20,nominal24,1686,84.09183211910623,80.0,4,105,140,4.9924036105518015,989
7.151844549538064,nominal4,nominal20,nominal23,1690,84.03576833604308,80.0,4,105,140,5.001997348221959,989
7.099598080949175,nominal4,nominal20,nominal24,1690,83.96233308017709,80.0,4,105,140,4.903229583951895,995
7.295,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,5.0,100
7.4023346079239785,nominal4,nominal20,nominal22,1689,84.07889582463201,80.0,4,105,140,4.8380569195676095,93
7.295,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,5.0,100
7.295,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,5.0,100
7.29,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,5.0,100
7.267387216720846,nominal4,nominal20,nominal22,1690,84.02819594215606,80.0,4,105,140,5.006703067624632,87
7.29,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,5.0,100
7.29,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,5.0,100
7.359518228505444,nominal4,nominal20,nominal24,1688,84.07587641421816,80.0,4,105,140,5.043175782507084,85
7.29,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,5.0,100
7.388623557183677,nominal4,nominal20,nominal22,1686,83.96922990166979,80.0,4,105,140,5.001929083636407,117
7.277860631164924,nominal4,nominal20,nominal24,1687,84.03354876636944,80.0,4,105,140,5.035383408593522,107
7.284670736101446,nominal4,nominal20,nominal24,1687,83.80799841541547,80.0,4,105,140,4.925963552279445,97
7.456867021295235,nominal4,nominal20,nominal23,1689,83.96895845469406,80.0,4,105,140,5.044546025764795,99
7.24941573850049,nominal4,nominal20,nominal24,1686,84.0264965782219,80.0,4,105,140,4.896258471340575,107
7.700256831982971,nominal4,nominal20,nominal24,1857,92.48330736753081,80.0,4,105,140,5.084084422855759,96
7.667337272649154,nominal4,nominal20,nominal24,1854,92.43184692737451,80.0,4,105,140,4.943980554521286,87
7.616923007719146,nominal4,nominal20,nominal22,1857,92.4114143602706,80.0,4,105,140,4.963396686580331,102
7.65,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,5.0,100
7.692133943358469,nominal4,nominal20,nominal24,1859,92.4462396366284,80.0,4,105,140,4.890431945065412,91
8.59,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,6.0,100
8.59,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,6.0,100
8.777708583581685,nominal4,nominal20,nominal24,1686,83.95740241956581,80.0,4,105,140,5.962910910672154,104
8.59,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,6.0,100
8.288901981389092,nominal4,nominal20,nominal24,1688,83.89207286725059,80.0,4,105,140,6.052980502393682,92
8.625,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,6.0,100
8.543438586025335,nominal4,nominal20,nominal23,1683,83.98774735232905,80.0,4,105,140,6.031848278702129,106
8.59,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,6.0,100
8.59,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,6.0,100
8.682253335587198,nominal4,nominal20,nominal24,1687,83.78750309202127,80.0,4,105,140,5.955532550924496,91
8.66,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,6.0,100
8.7197101364406,nominal4,nominal20,nominal22,1689,84.04670789162189,80.0,4,105,140,6.03462295201461,105
8.625,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,6.0,100
8.814479859134048,nominal4,nominal20,nominal24,1688,84.06720625018961,80.0,4,105,140,6.0878833661936875,107
8.625,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,6.0,100
8.817083972938176,nominal4,nominal20,nominal23,1690,84.06011355678257,80.0,4,105,140,5.826729662877052,1003
8.607892400411723,nominal4,nominal20,nominal23,1688,83.97158931782663,80.0,4,105,140,6.036483203179486,999
8.706172160742883,nominal4,nominal20,nominal22,1688,83.94460069023512,80.0,4,105,140,6.140444819046161,1006
8.55068788740933,nominal4,nominal20,nominal22,1689,83.96972097431545,80.0,4,105,140,6.170966381450754,1004
8.47067117917364,nominal4,nominal20,nominal24,1686,83.92790276904695,80.0,4,105,140,6.012051913819401,1008
9.007151509143414,nominal4,nominal20,nominal24,1856,92.49612105906375,80.0,4,105,140,6.163293091915929,100
9.121338201813135,nominal4,nominal20,nominal24,1856,92.5504291850656,80.0,4,105,140,6.133717866844675,93
8.897698976229265,nominal4,nominal20,nominal24,1858,92.31994688598378,80.0,4,105,140,6.227991006852027,106
8.892390376296783,nominal4,nominal20,nominal24,1857,92.3152903311681,80.0,4,105,140,5.9050883264558856,106
9.02,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,6.0,100
9.035786798614362,nominal4,nominal20,nominal24,1859,92.36748184898659,80.0,4,105,140,6.031485987857482,999
9.247863693082797,nominal4,nominal20,nominal24,1856,92.41278295910085,80.0,4,105,140,5.957999693342933,1007
9.038372702732948,nominal4,nominal20,nominal24,1857,92.43088471232117,80.0,4,105,140,5.909056724958218,997
9.219961259395118,nominal4,nominal20,nominal24,1857,92.43443123090944,80.0,4,105,140,6.089486753625716,1005
9.333459081376319,nominal4,nominal20,nominal24,1859,92.33254501920845,80.0,4,105,140,5.899670608032994,986
9.848364234238542,nominal4,nominal20,nominal23,1689,84.00841948558218,80.0,4,105,140,6.991721822599751,82
9.88,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,7.0,100
9.932812429665576,nominal4,nominal20,nominal24,1688,84.0741322638331,80.0,4,105,140,6.968295640596693,77
9.88,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,7.0,100
9.88,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,7.0,100
9.818545361109724,nominal4,nominal20,nominal24,1688,83.90971894535954,80.0,4,105,140,6.99619133262356,88
9.88,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,7.0,100
9.72903708450471,nominal4,nominal20,nominal24,1689,84.0927654980333,80.0,4,105,140,7.067880539122121,89
9.719717891799807,nominal4,nominal20,nominal24,1689,83.93856033150666,80.0,4,105,140,7.089575340030289,91
9.88,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,7.0,100
10.07146993049297,nominal4,nominal20,nominal24,1688,84.04349150888137,80.0,4,105,140,6.9503876792375365,1006
10.065,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,7.0,1000
9.855844298241355,nominal4,nominal20,nominal24,1690,84.00909933158293,80.0,4,105,140,7.012654764066669,998
9.8330105528426,nominal4,nominal20,nominal23,1688,83.99178501211406,80.0,4,105,140,6.888648182309467,1005
10.04,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,7.0,1000
9.879711704910124,nominal4,nominal20,nominal24,1688,84.07122592081139,80.0,4,105,140,7.021230360490685,980
10.209888422487033,nominal4,nominal20,nominal24,1694,84.0045303442868,80.0,4,105,140,6.967573066376862,1023
10.218552095587157,nominal4,nominal20,nominal24,1689,84.08038435150529,80.0,4,105,140,6.9216827109103924,981
10.209758721771587,nominal4,nominal20,nominal24,1690,83.93911887281988,80.0,4,105,140,7.031860381044778,997
10.065,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,7.0,1000
10.383768130236625,nominal4,nominal20,nominal24,1858,92.37312484076773,80.0,4,105,140,7.080890528372815,96
10.37,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,7.0,100
10.175299226163308,nominal4,nominal20,nominal24,1860,92.48181650054238,80.0,4,105,140,7.033386155943567,119
10.37,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,7.0,100
10.266318715104157,nominal4,nominal20,nominal24,1858,92.56655546088683,80.0,4,105,140,6.9698370785181325,100
10.553045135844327,nominal4,nominal20,nominal22,1858,92.28962917172196,80.0,4,105,140,6.96563270729489,1001
11.494477489572308,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,7.619505129844046,1000
10.491988194698195,nominal4,nominal20,nominal23,1860,92.3918901214243,80.0,4,105,140,6.907371704454683,1007
12.049125821098853,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,7.999401247327981,1000
10.524887059541415,nominal4,nominal20,nominal24,1857,92.36771043698755,80.0,4,105,140,7.000416640995641,987
11.112659138850184,nominal4,nominal20,nominal24,1689,84.07947561414849,80.0,4,105,140,7.978595776935367,109
10.966604299934401,nominal4,nominal20,nominal24,1688,83.99070183685969,80.0,4,105,140,7.861894697535084,101
11.14,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,8.0,100
11.14,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,8.0,100
11.27,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,8.0,100
11.14,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,8.0,100
11.169712116643003,nominal4,nominal20,nominal24,1688,84.05025318115241,80.0,4,105,140,7.951545495782227,107
11.14,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,8.0,100
11.14,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,8.0,100
11.27,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,8.0,100
11.349540585461448,nominal4,nominal20,nominal23,1690,84.04326456640227,80.0,4,105,140,7.989029400130134,985
11.625225749902782,nominal4,nominal20,nominal24,1690,84.02228793827622,80.0,4,105,140,8.10438881653904,986
11.542461764448616,nominal4,nominal20,nominal24,1685,84.00015292726586,80.0,4,105,140,7.9330488277583635,1005
11.376767189077786,nominal4,nominal20,nominal24,1687,83.99902389555686,80.0,4,105,140,7.896241170134092,984
11.36,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,8.0,1000
11.571848418797709,nominal4,nominal20,nominal22,1689,84.03160799908396,80.0,4,105,140,8.026480647157305,106
11.27,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,8.0,100
11.265996161442748,nominal4,nominal20,nominal24,1686,84.05497979834723,80.0,4,105,140,7.881296879327192,105
11.420938545336732,nominal4,nominal20,nominal24,1687,83.90443965564535,80.0,4,105,140,7.898652819918071,98
11.640863644123568,nominal4,nominal20,nominal24,1689,84.06199885286765,80.0,4,105,140,8.027738817224764,95
11.42,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,8.0,1000
11.522324762482965,nominal4,nominal20,nominal22,1687,83.9548493008933,80.0,4,105,140,8.162953271722015,1010
11.48,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,8.0,1000
11.513373754915534,nominal4,nominal20,nominal23,1690,83.99697132985527,80.0,4,105,140,7.976403738966881,991
11.435340704941243,nominal4,nominal20,nominal22,1689,83.98833826091396,80.0,4,105,140,7.920533536886397,998
12.05,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,8.0,1000
12.05,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,8.0,1000
12.107010779138182,nominal4,nominal20,nominal24,1858,92.44799494030293,80.0,4,105,140,8.06200845215627,1008
12.05,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,8.0,1000
12.129859357558319,nominal4,nominal20,nominal24,1854,92.56745429398917,80.0,4,105,140,7.936433850677547,1006
12.404539541734241,nominal4,nominal20,nominal24,1690,83.9912510626598,80.0,4,105,140,9.00783159504368,100
12.481151250166036,nominal4,nominal20,nominal24,1690,83.85038837405716,80.0,4,105,140,9.009858512709647,88
12.372474861263132,nominal4,nominal20,nominal22,1685,83.95092484485394,80.0,4,105,140,9.038109489819455,102
12.250274006561314,nominal4,nominal20,nominal24,1686,83.95612411456895,80.0,4,105,140,8.947097127237079,81
12.190639636227273,nominal4,nominal20,nominal24,1689,84.08152794004347,80.0,4,105,140,9.099018810294183,98
12.4,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,9.0,100
12.594999999999999,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,9.0,100
12.594999999999999,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,9.0,100
12.4,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,9.0,100
12.353146318242265,nominal4,nominal20,nominal22,1686,84.04242647371802,80.0,4,105,140,8.906214532031507,114
12.982873471674875,nominal4,nominal20,nominal24,1691,83.91990909871842,80.0,4,105,140,9.077507140708091,1006
12.938922184003765,nominal4,nominal20,nominal24,1686,83.99101428889072,80.0,4,105,140,9.06147347534217,1002
12.777937872017676,nominal4,nominal20,nominal22,1692,83.93161410171915,80.0,4,105,140,8.963414765397081,996
12.934999999999999,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,9.0,1000
12.934999999999999,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,9.0,1000
12.862806754292274,nominal4,nominal20,nominal22,1689,84.14859461142592,80.0,4,105,140,9.001695248954393,110
12.717259936147872,nominal4,nominal20,nominal24,1690,83.92694054384027,80.0,4,105,140,9.007347962502697,102
12.594999999999999,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,9.0,100
12.79,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,9.0,100
12.728993200015474,nominal4,nominal20,nominal24,1689,83.96492807978466,80.0,4,105,140,9.030262414780596,93
12.831208715743518,nominal4,nominal20,nominal22,1687,84.05265506427999,80.0,4,105,140,9.049000214383229,1004
12.86,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,9.0,1000
13.018493411416998,nominal4,nominal20,nominal22,1689,83.99890028988239,80.0,4,105,140,8.986876456118392,1015
12.989999999999998,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,9.0,1000
12.690735090561633,nominal4,nominal20,nominal23,1691,83.97898026001583,80.0,4,105,140,8.889991703011683,1003
13.040389240219094,nominal4,nominal20,nominal24,1862,92.3995305047282,80.0,4,105,140,9.038506356308991,90
