heat,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12
51.81190398172077,nominal4,nominal20,nominal24,1267,83.97918173004894,80.0,3,105,129,15.206185413679803,4990
51.57515198768373,nominal4,nominal20,nominal24,1270,84.08996644381564,80.0,3,105,130,14.94112045111283,4997
51.60566383815983,nominal4,nominal20,nominal22,1270,84.05274793011783,80.0,3,105,130,14.990476975861306,5005
51.093924211304355,nominal4,nominal20,nominal22,1264,84.10453348126825,80.0,3,105,130,15.075217213645008,4988
51.22130429265532,nominal4,nominal20,nominal24,1272,83.93635802748146,80.0,2,105,129,15.19167563201607,4991
53.06,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,11.0,4500
53.06,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,11.0,4500
51.49672380738068,nominal4,nominal20,nominal23,1693,84.00572588695965,80.0,4,105,139,11.041649214094354,4519
51.81,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,11.0,4500
51.317025339149446,nominal4,nominal20,nominal24,1691,83.91910303886391,80.0,3,105,139,11.09729723248848,4515
51.78489424260697,nominal4,nominal20,nominal24,1692,84.1031476724107,80.0,3,105,139,10.879203306683928,4514
51.3088414666117,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,11.527708344360036,4500
52.70193987279237,nominal4,nominal20,nominal22,1867,92.3732406532115,80.0,3,105,139,11.082876473446685,4496
51.95591298052878,nominal4,nominal20,nominal24,1856,92.37500623663075,80.0,3,105,140,10.926717150356602,4468
52.129112526197694,nominal4,nominal20,nominal22,1859,92.38205111279183,80.0,4,105,140,11.057621236373787,4506
51.984336545562805,nominal4,nominal20,nominal22,1858,92.42007846257167,80.0,3,105,140,10.884436183211148,4498
52.725027316779034,nominal4,nominal20,nominal22,1856,92.3500968343941,80.0,4,105,140,10.995915619438783,4499
52.663502222231386,nominal4,nominal20,nominal22,1278,84.01866077841234,80.0,3,105,130,17.991794933471315,4526
51.74788236214602,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,18.79624161719413,4500
51.884466054287465,nominal4,nominal20,nominal23,1265,84.1278096206335,80.0,2,105,129,18.061148812541525,4506
52.436012081174965,nominal4,nominal20,nominal23,1262,83.96376825823995,80.0,2,105,129,17.99841005646609,4519
53.074208800834974,nominal4,nominal20,nominal24,1258,83.93247422777792,80.0,2,105,130,18.235670516138562,4501
52.176030060730206,nominal4,nominal20,nominal22,1270,83.93369706100562,80.0,3,105,129,18.162858033873896,4496
56.025000000000006,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,12.0,4500
56.025000000000006,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,12.0,4500
53.29511804559491,nominal4,nominal20,nominal22,1685,83.9502178483771,80.0,3,105,139,12.11388280105329,4513
56.025000000000006,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,12.0,4500
54.480000000000004,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,12.0,4500
56.025000000000006,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,12.0,4500
52.91357907938566,nominal4,nominal20,nominal22,1270,83.85736466774182,80.0,2,105,129,15.463592255662677,5008
53.47055370088909,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,15.5682111541092,5000
54.92387562783358,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,15.998188055572067,5000
54.179514439403945,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,15.777962851894658,5000
52.93119641504567,nominal4,nominal20,nominal24,1271,84.10848465428398,80.0,2,105,129,15.346555043388214,5013
53.299387367559206,nominal4,nominal20,nominal22,1264,84.00461212261311,80.0,2,105,129,15.410494957703989,5002
54.710721794208595,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,9.294152701889711,5000
54.34454099086661,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,9.198042254816205,5000
53.145816956444996,nominal4,nominal20,nominal24,1853,92.28865430698143,80.0,3,105,140,9.013815041529071,5016
60.62411030312256,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,10.801308656374628,5000
53.90806562132235,nominal4,nominal20,nominal22,1857,92.34742526275578,80.0,4,105,140,8.921591267204573,4997
57.19471968252619,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,9.946120651602053,5000
53.159818739289896,nominal4,nominal20,nominal22,1689,83.91046212869941,80.0,4,105,140,12.85306815182033,3984
54.609466033561255,nominal4,nominal20,nominal24,1683,84.01020081261447,80.0,3,105,139,12.999437699245322,3993
54.03271102151366,nominal4,nominal20,nominal22,1692,83.96828756732528,80.0,3,105,139,13.074347776691843,3994
53.6,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,13.0,4000
53.51003653993418,nominal4,nominal20,nominal22,1688,83.99681179508126,80.0,4,105,140,12.834605065815177,3979
53.983587791731466,nominal4,nominal20,nominal24,1690,83.89238584808965,80.0,4,105,139,13.054706285007025,4002
53.40947599349472,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,14.192290211652528,4000
54.143238480651874,nominal4,nominal20,nominal24,1856,92.3704586659368,80.0,4,105,139,13.962124182593675,4001
54.08731585957037,nominal4,nominal20,nominal24,1860,92.33904182150437,80.0,3,105,139,14.183233723751707,4017
52.77803444569664,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,14.899598365466202,4000
53.50987714242656,nominal4,nominal20,nominal22,1854,92.41762405948934,80.0,4,105,139,13.759237986605838,3986
54.25443757892652,nominal4,nominal20,nominal24,1856,92.30081579485773,80.0,3,105,140,14.0465704932144,4024
55.99,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,14.0,4000
53.848114211585354,nominal4,nominal20,nominal24,1689,84.01149537360658,80.0,3,105,139,14.084518232902735,4008
54.02,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,14.0,4000
53.90171971006259,nominal4,nominal20,nominal24,1690,84.05026138275448,80.0,3,105,139,13.92575599490265,4015
55.99,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,14.0,4000
54.22717502119314,nominal4,nominal20,nominal24,1697,84.02459547645628,80.0,3,105,139,13.985761462611586,4001
54.35710820244317,nominal4,nominal20,nominal24,1857,92.35233518068335,80.0,4,105,139,17.093492207742948,3494
53.98648526383815,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,17.074630518956194,3500
54.906260788429115,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,17.243711673966267,3500
54.45084370531156,nominal4,nominal20,nominal23,1855,92.36255167314972,80.0,3,105,140,16.94076727777821,3491
54.380016875458026,nominal4,nominal20,nominal23,1858,92.30076211759355,80.0,4,105,140,16.97932183064731,3492
54.1074346075594,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,17.0255974391769,3500
53.06,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,11.0,4500
54.97402768993334,nominal4,nominal20,nominal24,1691,84.139655439818,80.0,3,105,139,10.901325029418528,4488
53.06,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,11.0,4500
53.06,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,11.0,4500
53.9762150201284,nominal4,nominal20,nominal23,1687,84.08278345547315,80.0,4,105,140,11.00071587018516,4502
54.31,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,11.0,4500
54.79194691988827,nominal4,nominal20,nominal22,1686,84.15021696379247,80.0,4,105,140,17.840669585075418,3466
52.9897366992883,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,19.043552567514695,3500
54.09785688313282,nominal4,nominal20,nominal23,1689,84.15663556652085,80.0,4,105,139,17.949914457153593,3495
55.99954542997908,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,18.549135714781364,3500
54.56367081654515,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,18.043546062163784,3500
55.123053646410256,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,18.240511847327554,3500
54.882160232855206,nominal4,nominal20,nominal24,1688,84.06733207450641,80.0,4,105,140,15.306869717773058,3983
54.47597327512282,nominal4,nominal20,nominal22,1686,84.08605153125382,80.0,3,105,140,14.866288523559657,3984
54.676124738476666,nominal4,nominal20,nominal22,1683,84.08380402486523,80.0,4,105,139,14.914618062238587,4003
54.63648509764152,nominal4,nominal20,nominal22,1692,83.96748332364055,80.0,3,105,140,14.876077428652655,3976
54.45517712366905,nominal4,nominal20,nominal24,1690,84.0322233122374,80.0,4,105,140,14.990897625154725,4001
54.627802375906334,nominal4,nominal20,nominal24,1687,84.0319010621434,80.0,4,105,139,15.159202995429784,3988
57.015,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,10.0,5000
54.62516660785136,nominal4,nominal20,nominal24,1703,84.03196054815032,80.0,3,105,140,9.991231091633805,5000
53.87089669503041,nominal4,nominal20,nominal24,1687,84.10451517352541,80.0,4,105,140,10.024102241494786,5003
55.85,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,10.0,5000
57.015,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,10.0,5000
57.015,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,10.0,5000
54.79488629662235,nominal4,nominal20,nominal24,1687,84.12008777677786,80.0,4,105,139,9.104239253970855,5009
54.32957584424725,nominal4,nominal20,nominal22,1692,83.89331563029064,80.0,4,105,139,8.89089760879657,5004
52.528589036658595,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,9.804975470946145,5000
54.74,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,9.0,5000
54.21587040208296,nominal4,nominal20,nominal24,1691,84.03299265981421,80.0,3,105,140,9.208716233422402,5003
54.45675179727146,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,9.074863997258278,5000
54.82911015757557,nominal4,nominal20,nominal23,1264,83.9985713980318,80.0,2,105,129,16.132592620132364,5017
54.5189776993362,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,16.23677616458892,5000
54.576878681020325,nominal4,nominal20,nominal22,1262,83.97695616369988,80.0,3,105,130,15.829044250065138,4994
55.02893759293547,nominal4,nominal20,nominal22,1266,84.06953397914938,80.0,2,105,130,16.018738904128213,4979
54.89962809045062,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,16.00932079003456,5000
55.52640909140271,nominal4,nominal20,nominal23,1262,84.04517120125365,80.0,2,105,129,15.910550365782685,5006
57.295,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,12.0,4500
57.295,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,12.0,4500
55.75,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,12.0,4500
55.88913600006501,nominal4,nominal20,nominal22,1688,84.00746453252675,80.0,4,105,140,12.128987623388964,4498
55.64333233722487,nominal4,nominal20,nominal24,1692,83.87925221480955,80.0,4,105,140,11.918932725306565,4502
57.295,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,12.0,4500
57.352152828662405,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,12.387998122685397,4500
55.74080314920611,nominal4,nominal20,nominal24,1863,92.40817482253051,80.0,3,105,139,12.039208387293534,4513
55.798560094474745,nominal4,nominal20,nominal24,1856,92.38984721512296,80.0,3,105,139,12.065163173150149,4488
55.817081870096345,nominal4,nominal20,nominal22,1859,92.28974545079483,80.0,3,105,139,11.890637530290663,4492
55.77760857483492,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,12.026585799111212,4500
55.77654421433041,nominal4,nominal20,nominal22,1865,92.47137552353979,80.0,4,105,140,11.946853215543769,4487
56.72923815340831,nominal4,nominal20,nominal24,1269,84.01438580302231,80.0,3,105,130,16.559399697721034,4995
56.22017414681626,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,16.749797585678326,5000
55.88129018857132,nominal4,nominal20,nominal24,1263,84.01968197509697,80.0,3,105,129,16.3711797465509,5030
57.31141606545743,nominal4,nominal20,nominal24,1270,83.8689877246908,80.0,2,105,130,16.52570145975223,4989
56.852574490342626,nominal4,nominal20,nominal24,1268,83.98048589621307,80.0,2,105,130,16.611902980670212,5026
56.7854779537005,nominal4,nominal20,nominal24,1267,84.01450154197596,80.0,3,105,130,16.577233980922188,5003
58.355000000000004,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,13.0,4500
63.12236782041717,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,13.860407108424852,4500
62.34024800142034,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,13.75312043915231,4500
56.2989929332676,nominal4,nominal20,nominal23,1687,83.83701292085875,80.0,4,105,140,12.90705260748781,4527
57.20797617639399,nominal4,nominal20,nominal22,1684,83.9782006218049,80.0,3,105,140,12.790153783018651,4508
56.576358849152626,nominal4,nominal20,nominal22,1690,83.88522112295928,80.0,4,105,140,12.784422126494967,4516
57.36348785672541,nominal4,nominal20,nominal24,1687,83.98515236694799,80.0,3,105,139,9.824889242525314,4996
56.640635939971254,nominal4,nominal20,nominal24,1684,84.10565415234505,80.0,4,105,139,9.899908925326638,5005
57.03,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,10.0,5000
57.03,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,10.0,5000
56.76802315476851,nominal4,nominal20,nominal24,1691,84.01192293563747,80.0,4,105,140,9.966128012872133,4999
56.89303332502029,nominal4,nominal20,nominal22,1687,83.93792414585721,80.0,3,105,139,10.21975902625195,4992
56.17329657585125,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,18.980240549499168,3500
57.383686185464384,nominal4,nominal20,nominal24,1849,92.44311125243564,80.0,3,105,139,18.055449164564454,3503
57.48575944941846,nominal4,nominal20,nominal22,1862,92.4222200599334,80.0,3,105,140,17.97947735019815,3520
56.31065669267559,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,18.398629826305136,3500
56.20852899766795,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,18.883398114539986,3500
55.47729697316458,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,19.29708390726379,3500
57.818202540335875,nominal4,nominal20,nominal24,1692,84.04747262326009,80.0,3,105,139,19.07494415933702,3504
55.235125150759224,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,20.384712855980116,3500
56.0869351345676,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,19.583513253338147,3500
57.042398936480886,nominal4,nominal20,nominal24,1692,84.08926523840762,80.0,3,105,139,19.044927149598,3505
56.53530939482148,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,19.31776318449048,3500
57.04908089701547,nominal4,nominal20,nominal24,1687,84.06227911638288,80.0,4,105,140,19.151200117642645,3487
57.40427752615305,nominal4,nominal20,nominal22,1855,92.43260740811976,80.0,3,105,140,14.901857244254131,4015
57.3126247230558,nominal4,nominal20,nominal22,1853,92.17567607229287,80.0,4,105,140,14.97642320820528,4018
57.31406675392513,nominal4,nominal20,nominal22,1862,92.37470878448642,80.0,3,105,140,15.031221593192708,4008
56.21564986710568,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,15.935944711275768,4000
56.79570049157738,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,15.23049855246579,4000
57.15117998162886,nominal4,nominal20,nominal24,1853,92.3985559030405,80.0,3,105,139,15.16720495059545,3980
60.17159592514756,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,10.692898981289002,5000
63.603659337068464,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,11.516787123979263,5000
59.4526475191278,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,10.513161879782073,5000
57.6409648517521,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,10.060241212919939,5000
58.722224757507945,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,10.330556189375201,5000
56.767959378168946,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,10.248256398694306,5000
58.15061072231622,nominal4,nominal20,nominal24,1695,83.96678492810078,80.0,4,105,139,15.852852701644382,3989
57.32802871734788,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,16.26652188958457,4000
57.76001741705097,nominal4,nominal20,nominal22,1690,84.05188194002773,80.0,4,105,140,16.085509313276468,4009
56.90136654798983,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,16.77249778404829,4000
57.95906787907059,nominal4,nominal20,nominal24,1687,84.0747591978741,80.0,3,105,140,16.06018255820147,3996
58.244571040057245,nominal4,nominal20,nominal22,1685,83.98239217200245,80.0,4,105,140,15.853905224088184,3995
57.82514733190088,nominal4,nominal20,nominal23,1680,84.06171846453806,80.0,4,105,140,13.946885257538511,3988
57.96,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,14.0,4000
58.333445135109855,nominal4,nominal20,nominal24,1694,83.97827979526372,80.0,4,105,140,14.112527882282354,4017
58.712605981919125,nominal4,nominal20,nominal24,1686,84.01899075697487,80.0,4,105,139,13.933110402024088,3997
58.149932418538484,nominal4,nominal20,nominal22,1680,84.05343200157614,80.0,4,105,139,14.012084331606836,4011
57.73652716981002,nominal4,nominal20,nominal22,1688,83.99696738851738,80.0,4,105,139,14.064542575124161,4011
58.7233657245832,nominal4,nominal20,nominal24,1261,84.02428712632931,80.0,2,105,130,16.93596166021172,5007
60.18367235079262,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,17.498222570447364,5000
58.53257396871416,nominal4,nominal20,nominal22,1266,84.03708627497242,80.0,2,105,129,16.964392889708414,5002
58.052599539370654,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,17.170972433816026,5000
58.66045165721961,nominal4,nominal20,nominal24,1270,84.08089527297865,80.0,3,105,129,17.164638091633847,4992
59.00606053568094,nominal4,nominal20,nominal22,1266,84.02276245667329,80.0,2,105,130,17.007389139216787,5019
58.24395471079941,nominal4,nominal20,nominal24,1684,83.94812624971672,80.0,3,105,139,10.876246398114917,4992
61.370000000000005,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,11.0,5000
59.91,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,11.0,5000
58.68704847260659,nominal4,nominal20,nominal24,1688,84.02883209546737,80.0,4,105,140,11.12729409552219,4997
61.370000000000005,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,11.0,5000
61.370000000000005,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,11.0,5000
58.83201136894647,nominal4,nominal20,nominal23,1692,83.99772316235568,80.0,3,105,139,11.95889705307656,4515
58.84,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,12.0,4500
59.13971631396089,nominal4,nominal20,nominal22,1686,84.05322082261904,80.0,4,105,139,12.015153239210909,4494
59.15183099807476,nominal4,nominal20,nominal24,1687,84.10646956271823,80.0,3,105,139,12.222462829481328,4512
58.84,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,12.0,4500
58.84,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,12.0,4500
59.36,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,10.0,5000
58.9808785451459,nominal4,nominal20,nominal22,1682,83.91569773236975,80.0,4,105,140,10.05079718866764,5005
59.921082638904124,nominal4,nominal20,nominal23,1687,84.01356493652303,80.0,3,105,139,9.874540000873619,5006
59.602014323032094,nominal4,nominal20,nominal22,1690,84.03323005933933,80.0,4,105,140,9.93810754183344,4990
58.195,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,10.0,5000
59.46808277759448,nominal4,nominal20,nominal24,1681,83.91343251705689,80.0,3,105,140,10.060184894043813,4989
58.458044894325404,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,13.908461309850084,4500
59.52924025591315,nominal4,nominal20,nominal22,1860,92.355151076626,80.0,4,105,139,12.802221208179699,4500
60.238560336615514,nominal4,nominal20,nominal24,1860,92.40102872018636,80.0,4,105,139,13.0484138235103,4513
58.696766255014545,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,13.541705009072546,4500
63.34332751482537,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,13.920233630951708,4500
58.71941668819215,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,13.51658828505059,4500
61.02283836143042,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,13.271691205941687,4500
64.10082436508824,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,14.86409862201681,4500
59.86,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,13.0,4500
60.23021059169043,nominal4,nominal20,nominal24,1680,84.01515125901614,80.0,4,105,140,12.946191312991068,4493
61.54649531697508,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,13.741316622846194,4500
61.971352342655486,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,13.928066963804609,4500
60.04450492362144,nominal4,nominal20,nominal23,1863,92.3800106080655,80.0,4,105,139,19.025694096721782,3491
59.31893966171457,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,19.613702838442435,3500
59.72539028222521,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,19.192771742786157,3500
59.81420102217906,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,19.13992384974435,3500
59.9758749224452,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,19.058285641946924,3500
59.75948165468008,nominal4,nominal20,nominal23,1858,92.3506594605126,80.0,4,105,140,18.98527599238182,3491
60.5961524960003,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,17.61219682209953,5000
59.89938316737575,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,17.621214962499135,5000
60.50399023665808,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,17.586737634435934,5000
59.61073253980486,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,17.966049886953353,5000
59.204617382349014,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,18.127938304591794,5000
60.51626639918259,nominal4,nominal20,nominal24,1266,84.09446082482776,80.0,2,105,129,17.615436812290838,4968
60.32501795599129,nominal4,nominal20,nominal24,1858,92.43334655009812,80.0,4,105,140,16.033254790190032,3980
62.227273755385596,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,16.415397039127974,4000
59.895020609519634,nominal4,nominal20,nominal24,1857,92.47928009465268,80.0,3,105,139,16.11316706498652,4011
60.74923756985726,nominal4,nominal20,nominal22,1858,92.37173747435351,80.0,4,105,140,16.054723704248453,3984
60.697367261226425,nominal4,nominal20,nominal24,1856,92.52664565387217,80.0,4,105,139,15.76572724882222,3992
63.570946825827974,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,16.8037418571802,4000
60.59323374805823,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,17.284653233616655,4000
60.49202103349174,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,17.368512916727287,4000
61.46510448101414,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,17.08361838328697,4000
61.15041336396027,nominal4,nominal20,nominal22,1681,84.03721083293605,80.0,4,105,140,17.019670395325605,3999
61.48522041248139,nominal4,nominal20,nominal23,1688,84.01929672143797,80.0,3,105,139,16.983020022244855,3990
61.11596953461356,nominal4,nominal20,nominal24,1686,84.08492509294047,80.0,3,105,140,17.102288679034203,3998
61.70544480854525,nominal4,nominal20,nominal24,1684,84.2096906232366,80.0,3,105,140,11.062617383505092,5003
61.13432980908908,nominal4,nominal20,nominal24,1679,84.05560443643161,80.0,4,105,140,10.971004028526979,4997
61.34,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,11.0,5000
62.800000000000004,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,11.0,5000
61.34,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,11.0,5000
62.800000000000004,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,11.0,5000
60.38725855393955,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,11.512905885704,5000
61.21738522388804,nominal4,nominal20,nominal22,1851,92.26523628839058,80.0,4,105,139,11.184730654225135,5014
61.15750425995284,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,11.068988663501313,5000
61.507050450642716,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,11.02561015561189,5000
61.834965159118624,nominal4,nominal20,nominal24,1858,92.45002851331652,80.0,3,105,139,11.181264796365074,4994
62.29421018572654,nominal4,nominal20,nominal24,1860,92.31289721102713,80.0,4,105,140,10.986497503339033,4995
61.62262819410508,nominal4,nominal20,nominal23,1265,84.05286458516731,80.0,3,105,130,17.99176016511492,4984
60.89923397671203,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,18.792791810983736,5000
62.352385526053546,nominal4,nominal20,nominal23,1265,83.95823635774943,80.0,2,105,129,17.92858460968796,4986
61.826273482781964,nominal4,nominal20,nominal23,1272,84.00838371523294,80.0,2,105,129,17.77167608734945,5003
61.24439353046213,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,18.36348430473774,5000
62.02261281898747,nominal4,nominal20,nominal24,1269,84.1375986935628,80.0,2,105,129,18.02303459609366,4992
65.94500000000001,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,12.0,5000
62.598964520283396,nominal4,nominal20,nominal24,1686,84.02258125926012,80.0,3,105,139,12.118956908633354,5016
62.893514387279716,nominal4,nominal20,nominal22,1689,83.92633665728412,80.0,3,105,140,11.874083781220245,4986
62.50222445872673,nominal4,nominal20,nominal24,1690,83.85486726049811,80.0,4,105,139,11.958586992733718,4992
64.165,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,12.0,5000
64.165,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,12.0,5000
63.53579310557998,nominal4,nominal20,nominal23,1855,92.42720086592581,80.0,4,105,140,14.039959728349183,4513
62.564718449338,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,14.615521433478376,4500
67.15542150253602,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,14.880458816768119,4500
63.28980017849425,nominal4,nominal20,nominal22,1862,92.54595474244631,80.0,4,105,139,13.742253867877984,4507
66.24501544842403,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,14.651137392551682,4500
63.024221017622885,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,14.235609649589279,4500
64.24230453414796,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,14.378905682029526,4500
61.95064295490345,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,14.75202405841403,4500
64.45118314038648,nominal4,nominal20,nominal24,1692,84.17471075728986,80.0,4,105,139,14.154516543508414,4519
64.28250722725106,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,14.527804545374298,4500
64.61919166293347,nominal4,nominal20,nominal24,1686,83.96299430643406,80.0,3,105,139,13.997930096508265,4496
61.722375616832,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,14.984875514069687,4500
64.42066187953704,nominal4,nominal20,nominal22,1854,92.34385522867454,80.0,4,105,139,16.846372715642257,3969
66.89971010566165,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,17.768031914688038,4000
64.29937213981417,nominal4,nominal20,nominal24,1858,92.38885571798112,80.0,3,105,139,16.913969541530506,4023
63.55454890066152,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,17.3361132078362,4000
64.70242781371122,nominal4,nominal20,nominal22,1855,92.37555007298997,80.0,4,105,139,17.123848803278946,4002
