heat,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12
12.989999999999998,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,9.0,1000
12.805,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,9.0,1000
12.989999999999998,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,9.0,1000
12.835,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,5.0,2500
12.913660721426735,nominal4,nominal20,nominal24,1689,83.9754427888894,80.0,4,105,140,4.846937118204388,2479
12.875,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,5.0,2500
13.090220221600905,nominal4,nominal20,nominal22,1689,84.00019656028105,80.0,4,105,140,4.966001372398348,2474
12.936293298671394,nominal4,nominal20,nominal22,1689,83.86614885937323,80.0,4,105,140,5.159272264166848,2450
13.362758011191403,nominal4,nominal20,nominal24,1858,92.31494449701107,80.0,4,105,140,9.148287996159382,88
12.887243778319098,nominal4,nominal20,nominal22,1858,92.48539681962362,80.0,4,105,140,8.920313724142707,89
13.02,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,9.0,100
13.096992184339463,nominal4,nominal20,nominal24,1856,92.42269109495635,80.0,4,105,140,8.868448496853539,96
12.769282085694295,nominal4,nominal20,nominal24,1856,92.38179391824312,80.0,4,105,140,9.025773235206728,114
13.12,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,9.0,1000
12.934999999999999,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,9.0,1000
12.989999999999998,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,9.0,1000
12.934999999999999,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,9.0,1000
13.12,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,9.0,1000
13.39,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,5.0,2500
13.576667599751357,nominal4,nominal20,nominal24,1858,92.37594435455215,80.0,4,105,140,5.11885859399897,2501
13.256899756262493,nominal4,nominal20,nominal24,1854,92.40934775219762,80.0,4,105,140,4.937474914767828,2490
13.241084418758634,nominal4,nominal20,nominal24,1856,92.415756171631,80.0,4,105,140,5.140204791007664,2497
13.39,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,5.0,2500
13.68070569642644,nominal4,nominal20,nominal23,1689,83.82945332359583,80.0,4,105,140,6.940508258922765,1974
13.709618273962993,nominal4,nominal20,nominal22,1686,83.97158872470295,80.0,4,105,140,6.9777755416243,1965
13.803889650227392,nominal4,nominal20,nominal22,1690,83.97477950284573,80.0,4,105,140,7.181781897661792,1994
13.478694536865065,nominal4,nominal20,nominal24,1687,83.89858918148389,80.0,4,105,140,7.09525199636797,2001
13.655334350904058,nominal4,nominal20,nominal24,1685,83.87650698461162,80.0,4,105,140,6.78748058102526,1985
13.98276670305372,nominal4,nominal20,nominal24,1689,84.12815563498359,80.0,4,105,140,10.04526548165285,115
13.713495357619504,nominal4,nominal20,nominal22,1691,83.99882461059804,80.0,4,105,140,9.99018791693933,80
13.473321220838196,nominal4,nominal20,nominal24,1688,83.955374599813,80.0,4,105,140,9.946292884787212,108
13.64,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,10.0,100
13.862870456613674,nominal4,nominal20,nominal24,1687,84.03121343332381,80.0,4,105,140,10.15581159973047,73
13.978298685134439,nominal4,nominal20,nominal24,1858,92.4072048235121,80.0,4,105,140,6.903376949088106,1981
13.67021726484055,nominal4,nominal20,nominal24,1857,92.42941101765052,80.0,4,105,140,7.0171243158276235,1977
14.135786451415921,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,7.1835967740790245,2000
13.918392088608664,nominal4,nominal20,nominal23,1858,92.51181811579549,80.0,4,105,140,7.020642297129702,2007
13.693526088538094,nominal4,nominal20,nominal24,1856,92.35080140001612,80.0,4,105,140,7.061724219980921,1976
14.324267216534903,nominal4,nominal20,nominal23,1687,84.065098914935,80.0,4,105,140,9.96879822733088,1000
14.322034986681645,nominal4,nominal20,nominal23,1688,83.97874278114637,80.0,4,105,140,10.121689419397008,992
14.321284757563745,nominal4,nominal20,nominal24,1689,83.95748160307096,80.0,4,105,140,10.060306184232614,1059
14.207381540407217,nominal4,nominal20,nominal23,1688,84.11439725072722,80.0,4,105,140,10.047645122590529,1025
14.336218582590055,nominal4,nominal20,nominal23,1688,84.04718809410889,80.0,4,105,140,10.263897007786925,1012
14.32,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,10.0,100
13.920746515530638,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,10.796129676267782,100
14.405685988296433,nominal4,nominal20,nominal24,1857,92.41950589380222,80.0,4,105,140,9.840672494398362,105
14.181040813622792,nominal4,nominal20,nominal22,1858,92.43934705508943,80.0,4,105,140,9.995352595476634,103
14.407849763368478,nominal4,nominal20,nominal23,1858,92.288567854515,80.0,4,105,140,9.99880071082766,106
14.47,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,6.0,2500
14.336843537879757,nominal4,nominal20,nominal24,1689,84.15635303364442,80.0,4,105,140,6.012458359571198,2540
14.47,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,6.0,2500
14.47,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,6.0,2500
14.595,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,6.0,2500
14.71,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,6.0,2500
14.621672067902995,nominal4,nominal20,nominal24,1688,84.00623563365528,80.0,4,105,140,6.038308408680528,2484
14.585,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,6.0,2500
14.7,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,6.0,2500
14.686326148305046,nominal4,nominal20,nominal23,1690,83.95748330990232,80.0,4,105,140,6.097464648757206,2501
14.578128925038754,nominal4,nominal20,nominal24,1689,84.07847787395318,80.0,4,105,140,5.985046221229173,2471
14.72,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,6.0,2500
14.795887378741877,nominal4,nominal20,nominal23,1690,83.98247303350594,80.0,4,105,140,6.03229811329933,2472
14.720533230188051,nominal4,nominal20,nominal24,1690,84.00526995256652,80.0,4,105,140,5.877465619208915,2490
14.699836981345777,nominal4,nominal20,nominal22,1687,84.10375787767215,80.0,4,105,140,5.9135415189193985,2486
14.49,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,10.0,1000
14.833718084640376,nominal4,nominal20,nominal22,1688,84.1357184285036,80.0,4,105,140,10.02991391732043,1011
14.763826866229156,nominal4,nominal20,nominal24,1691,83.9744840341647,80.0,4,105,140,9.909709864994072,995
14.49,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,10.0,1000
14.726344922406554,nominal4,nominal20,nominal23,1687,83.90719842799814,80.0,4,105,140,10.086159180108183,981
15.115,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,8.0,2000
15.307747690600051,nominal4,nominal20,nominal24,1691,83.9329698196609,80.0,4,105,140,7.9530289563067145,2000
15.115,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,8.0,2000
14.8,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,8.0,2000
15.115,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,8.0,2000
14.999733608545036,nominal4,nominal20,nominal24,1688,84.0081732411517,80.0,4,105,140,11.082793444513321,110
15.28787485583777,nominal4,nominal20,nominal24,1684,84.16453643344231,80.0,4,105,140,11.184434275045502,90
14.86,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,11.0,100
15.259997021678913,nominal4,nominal20,nominal24,1686,84.08221683254209,80.0,4,105,140,10.860342136819972,93
14.97928241066176,nominal4,nominal20,nominal24,1689,84.13338096702165,80.0,4,105,140,11.126565117699789,111
14.97,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,10.0,1000
14.855770103527064,nominal4,nominal20,nominal22,1857,92.2998091390917,80.0,4,105,140,10.08752461052502,984
15.162305596608261,nominal4,nominal20,nominal24,1859,92.53685234657671,80.0,4,105,140,10.09116972812226,1010
14.810889931534128,nominal4,nominal20,nominal23,1858,92.49376491867274,80.0,4,105,140,10.144675229119295,987
14.66439776775068,nominal4,nominal20,nominal23,1860,92.45764942703043,80.0,4,105,140,9.87412608140193,1053
14.98,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,8.0,2000
15.020185033830392,nominal4,nominal20,nominal24,1690,84.04695709602761,80.0,4,105,140,7.9835434610618785,2010
15.16,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,8.0,2000
15.140334931759952,nominal4,nominal20,nominal23,1690,83.95136214998526,80.0,4,105,140,7.878235498023147,1976
15.144289396681373,nominal4,nominal20,nominal24,1687,83.96482810990706,80.0,4,105,140,8.121261922663608,1976
14.988388612736001,nominal4,nominal20,nominal22,1859,92.43374179310999,80.0,4,105,140,5.960611600892762,2464
14.906621179664581,nominal4,nominal20,nominal23,1857,92.38424763098217,80.0,4,105,140,5.864781457974828,2495
15.442075006681206,nominal4,nominal20,nominal24,1857,92.40999900780095,80.0,4,105,140,5.858299125254176,2490
15.440316995615923,nominal4,nominal20,nominal22,1858,92.4085350546674,80.0,4,105,140,6.031828429478858,2481
15.06281185385575,nominal4,nominal20,nominal23,1856,92.29409859140968,80.0,4,105,140,5.955518481121432,2539
15.295,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,8.0,2000
15.115,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,8.0,2000
15.115,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,8.0,2000
15.236421770462073,nominal4,nominal20,nominal22,1690,84.03683763452442,80.0,4,105,140,7.859201972268388,2022
15.43,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,8.0,2000
15.812812454755951,nominal4,nominal20,nominal24,1857,92.47836217689687,80.0,4,105,140,8.115052617346,1977
15.308930560038966,nominal4,nominal20,nominal24,1856,92.42984687516095,80.0,4,105,140,7.824096195791712,1999
15.381266522649002,nominal4,nominal20,nominal23,1855,92.41983789131787,80.0,4,105,140,8.171764064960387,1967
15.54810717515631,nominal4,nominal20,nominal23,1860,92.34042036758504,80.0,4,105,140,7.970606899737577,2007
15.309340092128771,nominal4,nominal20,nominal23,1857,92.46328011192294,80.0,4,105,140,7.748971096109346,2008
15.684659211374596,nominal4,nominal20,nominal24,1855,92.38699196136487,80.0,4,105,140,10.94418966389373,109
15.747185332136013,nominal4,nominal20,nominal24,1861,92.4627929008592,80.0,4,105,140,10.872915589888509,112
15.705301256435481,nominal4,nominal20,nominal22,1857,92.55734029671989,80.0,4,105,140,10.94611826602622,95
15.451622147206828,nominal4,nominal20,nominal23,1856,92.41557121313963,80.0,4,105,140,10.951483416247543,96
15.155409282920765,nominal4,nominal20,nominal24,1856,92.43622330611646,80.0,4,105,140,11.137083817441127,96
16.154453466546773,nominal4,nominal20,nominal23,1690,83.94409965014354,80.0,4,105,140,12.182594187054876,93
16.07,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,12.0,100
16.07,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,12.0,100
15.77334147571554,nominal4,nominal20,nominal24,1691,83.88326181818955,80.0,4,105,140,12.029661612747057,78
16.22909905668289,nominal4,nominal20,nominal22,1691,83.98178570777453,80.0,4,105,140,12.003014720418085,92
15.709269935775373,nominal4,nominal20,nominal23,1690,83.87713841831588,80.0,4,105,140,11.970259263277637,128
16.13541238030749,nominal4,nominal20,nominal24,1689,84.06266991135935,80.0,4,105,140,12.059910514715815,113
16.02418713933026,nominal4,nominal20,nominal22,1687,83.99641524773614,80.0,4,105,140,11.976170287436924,88
16.07,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,12.0,100
16.246965568237865,nominal4,nominal20,nominal24,1689,84.10148481977525,80.0,4,105,140,11.990550414190704,77
16.159176697973948,nominal4,nominal20,nominal24,1691,84.00244740513209,80.0,4,105,140,6.9368461597543725,2459
16.13876749500935,nominal4,nominal20,nominal24,1687,84.00763690519719,80.0,4,105,140,6.982902314632738,2465
15.910892430263358,nominal4,nominal20,nominal23,1689,84.02147926082655,80.0,4,105,140,7.0026666415772185,2523
16.24,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,7.0,2500
16.24,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,7.0,2500
16.293460321633383,nominal4,nominal20,nominal22,1686,83.8789040791233,80.0,4,105,140,11.173839503688347,1019
16.318948023916153,nominal4,nominal20,nominal24,1690,83.93828398555121,80.0,4,105,140,10.994777732473189,998
16.502292530473472,nominal4,nominal20,nominal24,1690,84.0350978332782,80.0,4,105,140,11.056227256259085,962
16.16699740032807,nominal4,nominal20,nominal22,1688,83.8942223653515,80.0,4,105,140,11.047198070213081,970
16.487292295692484,nominal4,nominal20,nominal24,1687,84.00342330397358,80.0,4,105,140,11.001012210527675,1018
16.403197752575885,nominal4,nominal20,nominal24,1691,83.9543066063994,80.0,4,105,140,8.917325284050746,2010
16.54774426885913,nominal4,nominal20,nominal22,1689,83.92540044073294,80.0,4,105,140,9.0432213254892,1986
16.47,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,9.0,2000
16.401828689007914,nominal4,nominal20,nominal24,1688,84.03144908234367,80.0,4,105,140,9.03401823370306,2028
16.412624346845124,nominal4,nominal20,nominal23,1690,83.97658503582204,80.0,4,105,140,9.068886771419868,2002
16.788067477454845,nominal4,nominal20,nominal23,1687,83.95568660932325,80.0,4,105,140,7.053003882971582,2465
16.736307920468214,nominal4,nominal20,nominal23,1689,83.96323584095701,80.0,4,105,140,6.900708791635129,2518
17.225813587541843,nominal4,nominal20,nominal23,1690,83.94743810430103,80.0,4,105,140,7.170798518298599,2518
16.479999999999997,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,7.0,2500
16.91257812738723,nominal4,nominal20,nominal24,1690,83.94423755455689,80.0,4,105,140,6.906815520269295,2518
16.657882358298615,nominal4,nominal20,nominal24,1692,84.01586826034949,80.0,4,105,140,11.875632342763819,998
17.03,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,12.0,1000
17.03,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,12.0,1000
16.98,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,12.0,1000
16.98,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,12.0,1000
17.155560413522952,nominal4,nominal20,nominal22,1858,92.32732715261504,80.0,4,105,140,7.016781557615699,2526
16.824672207348893,nominal4,nominal20,nominal23,1856,92.4107676165132,80.0,4,105,140,7.041359045200024,2504
17.500287719661962,nominal4,nominal20,nominal22,1856,92.32162242341506,80.0,4,105,140,7.049232550466256,2525
17.2529631308771,nominal4,nominal20,nominal24,1859,92.266327617374,80.0,4,105,140,6.994310586682562,2523
17.14337290309107,nominal4,nominal20,nominal24,1857,92.43592395882567,80.0,4,105,140,6.9797821430780855,2482
17.510528364261713,nominal4,nominal20,nominal23,1687,84.10427285787479,80.0,4,105,140,12.149587294897154,1030
17.03,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,12.0,1000
16.810362825653918,nominal4,nominal20,nominal24,1690,83.90321379976741,80.0,4,105,140,12.00266232359192,978
17.069457358112295,nominal4,nominal20,nominal23,1687,84.14748442513428,80.0,4,105,140,11.943388822765007,1029
17.08,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,12.0,1000
17.383553681479665,nominal4,nominal20,nominal24,1685,83.97084690968893,80.0,4,105,140,13.009230423996767,138
17.26,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,13.0,100
17.26,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,13.0,100
17.83,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,13.0,100
17.22426484751529,nominal4,nominal20,nominal24,1688,84.03133945691854,80.0,4,105,140,13.029476466171953,76
17.305939937189684,nominal4,nominal20,nominal23,1688,83.94741529187502,80.0,4,105,140,12.945368828160415,132
17.40450307097665,nominal4,nominal20,nominal24,1688,84.16744888318603,80.0,4,105,140,13.070765483626362,88
17.26,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,13.0,100
17.26,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,13.0,100
17.281106793180538,nominal4,nominal20,nominal24,1688,84.00046441336816,80.0,4,105,140,13.132011679591875,91
17.732916578441767,nominal4,nominal20,nominal24,1856,92.45488475553705,80.0,4,105,140,9.233960646674928,2004
17.428179317025037,nominal4,nominal20,nominal24,1857,92.44476352002324,80.0,4,105,140,9.020023692057222,2050
17.077214243190248,nominal4,nominal20,nominal23,1856,92.40379896818621,80.0,4,105,140,9.079772512564478,1995
17.29,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,9.0,2000
17.29,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,9.0,2000
17.844624064304355,nominal4,nominal20,nominal22,1858,92.42907221319615,80.0,4,105,140,11.954391315756636,1032
17.955229367545368,nominal4,nominal20,nominal23,1858,92.40428257829896,80.0,4,105,140,12.030636298983787,1024
18.021745974204656,nominal4,nominal20,nominal22,1855,92.40849734500921,80.0,4,105,140,12.022521223031141,983
17.689875526600865,nominal4,nominal20,nominal24,1860,92.37781750399407,80.0,4,105,140,12.064972332253085,982
17.93,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,12.0,1000
18.255000000000003,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,8.0,2500
17.947597513615197,nominal4,nominal20,nominal24,1690,83.89967885082389,80.0,4,105,140,7.990483796618533,2503
18.05,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,8.0,2500
18.017758728623345,nominal4,nominal20,nominal24,1691,83.91668980301212,80.0,4,105,140,8.031897672416225,2497
18.05,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,8.0,2500
18.445052465455927,nominal4,nominal20,nominal24,1857,92.28735603161414,80.0,4,105,140,13.058473750437125,124
18.065554493699015,nominal4,nominal20,nominal24,1857,92.38554199292209,80.0,4,105,140,13.120835931482317,124
18.351691021344546,nominal4,nominal20,nominal24,1852,92.29238167907161,80.0,4,105,140,13.109144951582813,93
18.27968802321478,nominal4,nominal20,nominal24,1860,92.5247183783075,80.0,4,105,140,12.976336391632723,97
18.12,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,13.0,100
18.1358624589454,nominal4,nominal20,nominal24,1685,83.88247439139843,80.0,4,105,140,10.011276291855086,1984
18.27174394027707,nominal4,nominal20,nominal23,1684,84.13055883046047,80.0,4,105,140,9.924765535183026,1981
18.072492584841427,nominal4,nominal20,nominal23,1689,84.01985796055013,80.0,4,105,140,10.01426893288922,1995
18.21260203106729,nominal4,nominal20,nominal24,1693,84.03726967358712,80.0,4,105,140,10.08519024905875,2008
17.94556779872742,nominal4,nominal20,nominal23,1688,83.9943676982479,80.0,4,105,140,10.183919456868916,2000
19.09,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,13.0,1000
18.676482961653516,nominal4,nominal20,nominal23,1691,84.11586586717362,80.0,4,105,140,13.176221451769973,981
18.580148290300293,nominal4,nominal20,nominal24,1689,84.03171006375807,80.0,4,105,140,12.950070117218761,983
18.4,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,13.0,1000
18.44303295460563,nominal4,nominal20,nominal23,1691,83.85803334849898,80.0,4,105,140,13.054532010603255,976
17.83,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,13.0,100
18.238039373940044,nominal4,nominal20,nominal24,1690,83.99393272109802,80.0,4,105,140,12.846533720452333,105
17.83,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,13.0,100
17.83,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,13.0,100
17.83,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,13.0,100
18.255000000000003,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,8.0,2500
18.255000000000003,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,8.0,2500
18.255000000000003,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,8.0,2500
18.515193860328875,nominal4,nominal20,nominal23,1690,83.84888506229771,80.0,4,105,140,7.875071819639598,2467
18.255000000000003,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,8.0,2500
18.83,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,8.0,2500
18.645,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,8.0,2500
18.873019687645645,nominal4,nominal20,nominal22,1689,84.06449400191445,80.0,4,105,140,8.146898632942836,2514
18.645,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,8.0,2500
18.700255162336806,nominal4,nominal20,nominal23,1687,83.96654019779238,80.0,4,105,140,8.135513028639895,2476
19.09,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,10.0,2000
19.091988984213884,nominal4,nominal20,nominal24,1857,92.29024517511941,80.0,4,105,140,10.113952587875305,1979
19.049749619772825,nominal4,nominal20,nominal24,1859,92.4852874603174,80.0,4,105,140,10.088823047066429,1987
19.102219961289133,nominal4,nominal20,nominal24,1857,92.36864060360524,80.0,4,105,140,9.86470525808739,2011
19.09,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,10.0,2000
19.29220755442371,nominal4,nominal20,nominal22,1857,92.4559970850207,80.0,4,105,140,14.14338212559563,108
19.336160355596423,nominal4,nominal20,nominal24,1858,92.31016253860128,80.0,4,105,140,13.870016361336377,137
19.36,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,14.0,100
19.592811256785172,nominal4,nominal20,nominal22,1857,92.46174332926464,80.0,4,105,140,14.06027252500636,81
19.34175085478581,nominal4,nominal20,nominal24,1857,92.30503925925971,80.0,4,105,140,14.121363048462042,101
19.203512590383216,nominal4,nominal20,nominal22,1857,92.3386081812229,80.0,4,105,140,12.993613577356852,974
19.6141662419713,nominal4,nominal20,nominal24,1856,92.35151891606456,80.0,4,105,140,12.90349571322404,993
19.48455158851248,nominal4,nominal20,nominal22,1855,92.44693568414795,80.0,4,105,140,12.890983502587764,1007
19.51442450752949,nominal4,nominal20,nominal24,1857,92.46955186032874,80.0,4,105,140,12.87057694444128,1010
19.35565095673285,nominal4,nominal20,nominal22,1856,92.54819541921213,80.0,4,105,140,12.960866058963216,992
19.555325129885794,nominal4,nominal20,nominal23,1692,83.90618783156891,80.0,4,105,140,15.126104322237671,118
19.776785197822512,nominal4,nominal20,nominal24,1690,83.85805509042937,80.0,4,105,140,15.056075694806607,109
19.59796482244928,nominal4,nominal20,nominal23,1686,83.88708019779855,80.0,4,105,140,15.031032955396585,88
19.490592087390112,nominal4,nominal20,nominal24,1689,84.01153803418299,80.0,4,105,140,15.03574957084386,86
19.50971971871254,nominal4,nominal20,nominal24,1689,84.0057767280635,80.0,4,105,140,15.196020125571456,85
19.914160441229935,nominal4,nominal20,nominal23,1689,84.03933702915515,80.0,4,105,140,13.101272580716413,1020
20.001332223405473,nominal4,nominal20,nominal24,1688,84.0194351447472,80.0,4,105,140,13.227509642497909,1014
19.551944151084186,nominal4,nominal20,nominal24,1687,83.9778000853763,80.0,4,105,140,13.059497973031812,983
19.09,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,13.0,1000
19.564942989847584,nominal4,nominal20,nominal22,1688,84.15495900832447,80.0,4,105,140,12.896673421323685,980
19.886592553474504,nominal4,nominal20,nominal24,1689,83.93268910388092,80.0,4,105,140,13.940562451264643,1041
19.920996505384156,nominal4,nominal20,nominal24,1688,83.94745335333155,80.0,4,105,140,13.894762946878952,992
20.00765915266325,nominal4,nominal20,nominal24,1688,83.94499588585676,80.0,4,105,140,13.928017718221316,1006
19.865000000000002,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,14.0,1000
20.03117821608138,nominal4,nominal20,nominal24,1689,84.00054531495488,80.0,4,105,140,14.058636677603369,1016
19.547923699564336,nominal4,nominal20,nominal24,1687,83.82756925013499,80.0,4,105,140,14.019300802912806,118
19.83,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,14.0,100
19.99529713328819,nominal4,nominal20,nominal24,1689,84.07985595356115,80.0,4,105,140,13.861928697992614,103
19.85832573473747,nominal4,nominal20,nominal22,1689,84.00171845186419,80.0,4,105,140,14.010370373655906,93
19.83,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,14.0,100
19.865000000000002,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,14.0,1000
19.947270866008346,nominal4,nominal20,nominal22,1688,83.96879926318458,80.0,4,105,140,13.877929236118534,978
19.865000000000002,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,14.0,1000
19.910187058858014,nominal4,nominal20,nominal22,1687,83.99541346265936,80.0,4,105,140,13.949711462669486,1022
19.878891367706466,nominal4,nominal20,nominal24,1689,84.08083401891113,80.0,4,105,140,14.20611064394616,996
20.410824431883952,nominal4,nominal20,nominal24,1686,83.88269145237838,80.0,4,105,140,9.037720638176337,2491
20.740000000000002,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,9.0,2500
20.79607891136179,nominal4,nominal20,nominal24,1690,84.00670029183169,80.0,4,105,140,8.962778368489712,2487
20.309241568987296,nominal4,nominal20,nominal24,1689,84.09973101371651,80.0,4,105,140,8.88135604208636,2524
20.48093739157306,nominal4,nominal20,nominal24,1685,84.00099083814845,80.0,4,105,140,8.95442902664771,2494
20.356583451337006,nominal4,nominal20,nominal23,1693,84.10285888880769,80.0,4,105,140,11.03666591151471,1993
20.594285608036447,nominal4,nominal20,nominal24,1690,84.07411939676273,80.0,4,105,140,10.876261676816675,1998
20.48,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,11.0,2000
20.48,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,11.0,2000
20.48,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,11.0,2000
20.6,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,15.0,100
20.6,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,15.0,100
20.559225079636576,nominal4,nominal20,nominal24,1857,92.41380700420437,80.0,4,105,140,14.99677613873628,87
20.858793309499003,nominal4,nominal20,nominal24,1854,92.33765933140761,80.0,4,105,140,14.885477712422924,74
20.444553206255602,nominal4,nominal20,nominal24,1859,92.46803558331271,80.0,4,105,140,15.090722220848468,102
20.78284311989964,nominal4,nominal20,nominal22,1687,83.99041724560102,80.0,4,105,140,16.106615774021996,108
20.668968574383282,nominal4,nominal20,nominal24,1691,84.12240566047032,80.0,4,105,140,16.004951414956448,69
20.89609502151301,nominal4,nominal20,nominal22,1688,84.06689853168757,80.0,4,105,140,16.095649427315944,90
20.681791088928914,nominal4,nominal20,nominal22,1691,83.92917684509489,80.0,4,105,140,16.117986013376814,100
20.8,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,16.0,100
20.62441587003051,nominal4,nominal20,nominal24,1857,92.50547615414146,80.0,4,105,140,13.889276390101687,997
20.997289034135456,nominal4,nominal20,nominal24,1856,92.36025658767326,80.0,4,105,140,13.984732247942224,988
20.91,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,14.0,1000
20.91,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,14.0,1000
20.91,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,14.0,1000
21.277168942240646,nominal4,nominal20,nominal24,1859,92.36830331075157,80.0,4,105,140,8.969176567057412,2494
